"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/25","16:42","0.793","-","2.03"
"2020/06/25","16:48","0.807","-","2.07"
"2020/06/25","16:54","0.821","-","2.06"
"2020/06/25","17:00","0.834","-","2.12"
"2020/06/25","17:06","0.847","-","2.11"
"2020/06/25","17:12","0.86","-","2.15"
"2020/06/25","17:18","0.872","-","2.24"
"2020/06/25","17:24","0.884","-","2.21"
"2020/06/25","17:30","0.895","-","2.21"
"2020/06/25","17:36","0.906","-","2.26"
"2020/06/25","17:42","0.917","-","2.27"
"2020/06/25","17:48","0.927","-","2.27"
"2020/06/25","17:54","0.937","-","2.32"
"2020/06/25","18:00","0.946","-","2.37"
"2020/06/25","18:06","0.955","-","2.33"
"2020/06/25","18:12","0.964","-","2.36"
"2020/06/25","18:18","0.972","-","2.27"
"2020/06/25","18:24","0.98","-","2.37"
"2020/06/25","18:30","0.988","-","2.42"
"2020/06/25","18:36","0.995","-","2.44"
"2020/06/25","18:42","1.002","-","2.44"
"2020/06/25","18:48","1.008","-","2.49"
"2020/06/25","18:54","1.014","-","2.44"
"2020/06/25","19:00","1.02","-","2.46"
"2020/06/25","19:06","1.025","-","2.44"
"2020/06/25","19:12","1.03","-","2.4"
"2020/06/25","19:18","1.035","-","2.42"
"2020/06/25","19:24","1.039","-","2.37"
"2020/06/25","19:30","1.043","-","2.33"
"2020/06/25","19:36","1.047","-","2.32"
"2020/06/25","19:42","1.05","-","2.31"
"2020/06/25","19:48","1.054","-","2.3"
"2020/06/25","19:54","1.056","-","2.29"
"2020/06/25","20:00","1.059","-","2.28"
"2020/06/25","20:06","1.061","-","2.29"
"2020/06/25","20:12","1.063","-","2.27"
"2020/06/25","20:18","1.064","-","2.31"
"2020/06/25","20:24","1.066","-","2.3"
"2020/06/25","20:30","1.067","-","2.27"
"2020/06/25","20:36","1.067","-","2.29"
"2020/06/25","20:42","1.068","-","2.28"
"2020/06/25","20:48","1.068","-","2.3"
"2020/06/25","20:54","1.068","-","2.32"
"2020/06/25","21:00","1.068","-","2.32"
"2020/06/25","21:06","1.067","-","2.28"
"2020/06/25","21:12","1.066","-","2.29"
"2020/06/25","21:18","1.065","-","2.29"
"2020/06/25","21:24","1.064","-","2.32"
"2020/06/25","21:30","1.063","-","2.33"
"2020/06/25","21:36","1.061","-","2.3"
"2020/06/25","21:42","1.059","-","2.29"
"2020/06/25","21:48","1.057","-","2.38"
"2020/06/25","21:54","1.055","-","2.29"
"2020/06/25","22:00","1.052","-","2.32"
"2020/06/25","22:06","1.05","-","2.35"
"2020/06/25","22:12","1.047","-","2.35"
"2020/06/25","22:18","1.044","-","2.38"
"2020/06/25","22:24","1.041","-","2.34"
"2020/06/25","22:30","1.037","-","2.38"
"2020/06/25","22:36","1.033","-","2.36"
"2020/06/25","22:42","1.03","-","2.4"
"2020/06/25","22:48","1.025","-","2.4"
"2020/06/25","22:54","1.021","-","2.4"
"2020/06/25","23:00","1.017","-","2.32"
"2020/06/25","23:06","1.012","-","2.31"
"2020/06/25","23:12","1.007","-","2.3"
"2020/06/25","23:18","1.002","-","2.28"
"2020/06/25","23:24","0.997","-","2.29"
"2020/06/25","23:30","0.992","-","2.27"
"2020/06/25","23:36","0.986","-","2.27"
"2020/06/25","23:42","0.981","-","2.29"
"2020/06/25","23:48","0.975","-","2.21"
"2020/06/25","23:54","0.969","-","2.24"
"2020/06/26","00:00","0.962","-","2.26"
"2020/06/26","00:06","0.956","-","2.2"
"2020/06/26","00:12","0.949","-","2.21"
"2020/06/26","00:18","0.942","-","2.24"
"2020/06/26","00:24","0.935","-","2.21"
"2020/06/26","00:30","0.928","-","2.19"
"2020/06/26","00:36","0.92","-","2.15"
"2020/06/26","00:42","0.912","-","2.13"
"2020/06/26","00:48","0.905","-","2.13"
"2020/06/26","00:54","0.896","-","2.11"
"2020/06/26","01:00","0.888","-","2.07"
"2020/06/26","01:06","0.879","-","2.05"
"2020/06/26","01:12","0.871","-","2.02"
"2020/06/26","01:18","0.862","-","2"
"2020/06/26","01:24","0.852","-","2.03"
"2020/06/26","01:30","0.843","-","1.99"
"2020/06/26","01:36","0.833","-","1.98"
"2020/06/26","01:42","0.823","-","1.97"
"2020/06/26","01:48","0.813","-","2.05"
"2020/06/26","01:54","0.803","-","1.86"
"2020/06/26","02:00","0.792","-","1.92"
"2020/06/26","02:06","0.781","-","1.96"
"2020/06/26","02:12","0.77","-","1.89"
"2020/06/26","02:18","0.759","-","1.95"
"2020/06/26","02:24","0.747","-","1.76"
"2020/06/26","02:30","0.735","-","1.88"
"2020/06/26","02:36","0.724","-","1.94"
"2020/06/26","02:42","0.711","-","1.85"
"2020/06/26","02:48","0.699","-","1.82"
"2020/06/26","02:54","0.686","-","1.85"
"2020/06/26","03:00","0.673","-","1.83"
"2020/06/26","03:06","0.66","-","1.82"
"2020/06/26","03:12","0.647","-","1.79"
"2020/06/26","03:18","0.634","-","1.72"
"2020/06/26","03:24","0.62","-","1.77"
"2020/06/26","03:30","0.606","-","1.74"
"2020/06/26","03:36","0.592","-","1.69"
"2020/06/26","03:42","0.578","-","1.65"
"2020/06/26","03:48","0.563","-","1.67"
"2020/06/26","03:54","0.549","-","1.66"
"2020/06/26","04:00","0.534","-","1.65"
"2020/06/26","04:06","0.519","-","1.59"
"2020/06/26","04:12","0.504","-","1.54"
"2020/06/26","04:18","0.489","-","1.54"
"2020/06/26","04:24","0.474","-","1.53"
"2020/06/26","04:30","0.458","-","1.5"
"2020/06/26","04:36","0.443","-","1.44"
"2020/06/26","04:42","0.427","-","1.43"
"2020/06/26","04:48","0.411","-","1.39"
"2020/06/26","04:54","0.396","-","1.38"
"2020/06/26","05:00","0.38","-","1.34"
"2020/06/26","05:06","0.364","-","1.32"
"2020/06/26","05:12","0.348","-","1.33"
"2020/06/26","05:18","0.332","-","1.29"
"2020/06/26","05:24","0.316","-","1.29"
"2020/06/26","05:30","0.3","-","1.28"
"2020/06/26","05:36","0.284","-","1.29"
"2020/06/26","05:42","0.268","-","1.26"
"2020/06/26","05:48","0.252","-","1.29"
"2020/06/26","05:54","0.237","-","1.28"
"2020/06/26","06:00","0.221","-","1.29"
"2020/06/26","06:06","0.205","-","1.31"
"2020/06/26","06:12","0.19","-","1.27"
"2020/06/26","06:18","0.174","-","1.23"
"2020/06/26","06:24","0.159","-","1.24"
"2020/06/26","06:30","0.144","-","1.24"
"2020/06/26","06:36","0.129","-","1.21"
"2020/06/26","06:42","0.114","-","1.2"
"2020/06/26","06:48","0.1","-","1.22"
"2020/06/26","06:54","0.086","-","1.18"
"2020/06/26","07:00","0.072","-","1.12"
"2020/06/26","07:06","0.058","-","1.14"
"2020/06/26","07:12","0.044","-","1.15"
"2020/06/26","07:18","0.031","-","1.15"
"2020/06/26","07:24","0.018","-","1.04"
"2020/06/26","07:30","0.006","-","1.03"
"2020/06/26","07:36","-0.007","-","1.11"
"2020/06/26","07:42","-0.019","-","1.09"
"2020/06/26","07:48","-0.03","-","1.07"
"2020/06/26","07:54","-0.041","-","1.05"
"2020/06/26","08:00","-0.052","-","1.04"
"2020/06/26","08:06","-0.063","-","1.06"
"2020/06/26","08:12","-0.073","-","1.01"
"2020/06/26","08:18","-0.082","-","0.98"
"2020/06/26","08:24","-0.091","-","0.97"
"2020/06/26","08:30","-0.1","-","0.97"
"2020/06/26","08:36","-0.108","-","1.03"
"2020/06/26","08:42","-0.116","-","1.02"
"2020/06/26","08:48","-0.123","-","0.96"
"2020/06/26","08:54","-0.129","-","1.04"
"2020/06/26","09:00","-0.136","-","0.93"
"2020/06/26","09:06","-0.141","-","0.87"
"2020/06/26","09:12","-0.146","-","0.93"
"2020/06/26","09:18","-0.151","-","0.88"
"2020/06/26","09:24","-0.155","-","0.96"
"2020/06/26","09:30","-0.158","-","0.95"
"2020/06/26","09:36","-0.161","-","0.93"
"2020/06/26","09:42","-0.163","-","0.91"
"2020/06/26","09:48","-0.165","-","0.9"
"2020/06/26","09:54","-0.166","-","0.92"
"2020/06/26","10:00","-0.167","-","0.93"
"2020/06/26","10:06","-0.167","-","0.95"
"2020/06/26","10:12","-0.166","-","0.95"
"2020/06/26","10:18","-0.165","-","1"
"2020/06/26","10:24","-0.163","-","1"
"2020/06/26","10:30","-0.161","-","0.92"
"2020/06/26","10:36","-0.158","-","0.99"
"2020/06/26","10:42","-0.154","-","1.01"
"2020/06/26","10:48","-0.15","-","0.99"
"2020/06/26","10:54","-0.145","-","1.01"
"2020/06/26","11:00","-0.14","-","1.03"
"2020/06/26","11:06","-0.134","-","1.03"
"2020/06/26","11:12","-0.128","-","1.04"
"2020/06/26","11:18","-0.121","-","1.13"
"2020/06/26","11:24","-0.113","-","1.12"
"2020/06/26","11:30","-0.105","-","1.11"
"2020/06/26","11:36","-0.097","-","1.19"
"2020/06/26","11:42","-0.088","-","1.21"
"2020/06/26","11:48","-0.078","-","1.24"
"2020/06/26","11:54","-0.068","-","1.24"
"2020/06/26","12:00","-0.057","-","1.23"
"2020/06/26","12:06","-0.046","-","1.22"
"2020/06/26","12:12","-0.035","-","1.26"
"2020/06/26","12:18","-0.023","-","1.26"
"2020/06/26","12:24","-0.01","-","1.28"
"2020/06/26","12:30","0.002","-","1.31"
"2020/06/26","12:36","0.016","-","1.34"
"2020/06/26","12:42","0.029","-","1.35"
"2020/06/26","12:48","0.043","-","1.39"
"2020/06/26","12:54","0.058","-","1.34"
"2020/06/26","13:00","0.072","-","1.38"
"2020/06/26","13:06","0.087","-","1.42"
"2020/06/26","13:12","0.103","-","1.35"
"2020/06/26","13:18","0.118","-","1.37"
"2020/06/26","13:24","0.134","-","1.41"
"2020/06/26","13:30","0.15","-","1.43"
"2020/06/26","13:36","0.167","-","1.44"
"2020/06/26","13:42","0.183","-","1.47"
"2020/06/26","13:48","0.2","-","1.5"
"2020/06/26","13:54","0.217","-","1.49"
"2020/06/26","14:00","0.234","-","1.55"
"2020/06/26","14:06","0.251","-","1.59"
"2020/06/26","14:12","0.268","-","1.61"
"2020/06/26","14:18","0.286","-","1.54"
"2020/06/26","14:24","0.303","-","1.63"
"2020/06/26","14:30","0.321","-","1.67"
"2020/06/26","14:36","0.338","-","1.67"
"2020/06/26","14:42","0.356","-","1.67"
"2020/06/26","14:48","0.374","-","1.68"
"2020/06/26","14:54","0.391","-","1.71"
"2020/06/26","15:00","0.409","-","1.74"
"2020/06/26","15:06","0.426","-","1.74"
"2020/06/26","15:12","0.443","-","1.79"
"2020/06/26","15:18","0.461","-","1.8"
"2020/06/26","15:24","0.478","-","1.81"
"2020/06/26","15:30","0.495","-","1.82"
"2020/06/26","15:36","0.512","-","1.85"
"2020/06/26","15:42","0.528","-","1.85"
"2020/06/26","15:48","0.545","-","1.87"
"2020/06/26","15:54","0.561","-","1.88"
"2020/06/26","16:00","0.577","-","1.93"
"2020/06/26","16:06","0.593","-","1.82"
"2020/06/26","16:12","0.609","-","1.93"
"2020/06/26","16:18","0.624","-","1.94"
"2020/06/26","16:24","0.639","-","1.98"
"2020/06/26","16:30","0.654","-","1.98"
"2020/06/26","16:36","0.668","-","1.97"
"2020/06/26","16:42","0.683","-","1.99"
"2020/06/26","16:48","0.696","-","2.03"
"2020/06/26","16:54","0.71","-","2.04"
"2020/06/26","17:00","0.723","-","2.08"
"2020/06/26","17:06","0.736","-","2.08"
"2020/06/26","17:12","0.748","-","2.07"
"2020/06/26","17:18","0.761","-","2.13"
"2020/06/26","17:24","0.772","-","2.09"
"2020/06/26","17:30","0.784","-","2.12"
"2020/06/26","17:36","0.795","-","2.13"
"2020/06/26","17:42","0.805","-","2.17"
"2020/06/26","17:48","0.815","-","2.16"
"2020/06/26","17:54","0.825","-","2.2"
"2020/06/26","18:00","0.835","-","2.21"
"2020/06/26","18:06","0.843","-","2.21"
"2020/06/26","18:12","0.852","-","2.22"
"2020/06/26","18:18","0.86","-","2.22"
"2020/06/26","18:24","0.868","-","2.22"
"2020/06/26","18:30","0.875","-","2.28"
"2020/06/26","18:36","0.882","-","2.26"
"2020/06/26","18:42","0.889","-","2.28"
"2020/06/26","18:48","0.895","-","2.31"
"2020/06/26","18:54","0.901","-","2.32"
"2020/06/26","19:00","0.906","-","2.34"
"2020/06/26","19:06","0.911","-","2.32"
"2020/06/26","19:12","0.915","-","2.3"
"2020/06/26","19:18","0.92","-","2.34"
"2020/06/26","19:24","0.923","-","2.38"
"2020/06/26","19:30","0.927","-","2.33"
"2020/06/26","19:36","0.93","-","2.45"
"2020/06/26","19:42","0.933","-","2.28"
"2020/06/26","19:48","0.935","-","2.3"
"2020/06/26","19:54","0.937","-","2.39"
"2020/06/26","20:00","0.938","-","2.38"
"2020/06/26","20:06","0.94","-","2.32"
"2020/06/26","20:12","0.941","-","2.37"
"2020/06/26","20:18","0.941","-","2.36"
"2020/06/26","20:24","0.942","-","2.37"
"2020/06/26","20:30","0.942","-","2.33"
"2020/06/26","20:36","0.941","-","2.3"
"2020/06/26","20:42","0.941","-","2.4"
"2020/06/26","20:48","0.94","-","2.36"
"2020/06/26","20:54","0.939","-","2.27"
"2020/06/26","21:00","0.937","-","2.33"
"2020/06/26","21:06","0.936","-","2.4"
"2020/06/26","21:12","0.934","-","2.32"
"2020/06/26","21:18","0.932","-","2.33"
"2020/06/26","21:24","0.93","-","2.27"
"2020/06/26","21:30","0.927","-","2.33"
"2020/06/26","21:36","0.924","-","2.33"
"2020/06/26","21:42","0.922","-","2.24"
"2020/06/26","21:48","0.918","-","2.24"
"2020/06/26","21:54","0.915","-","2.34"
"2020/06/26","22:00","0.912","-","2.29"
"2020/06/26","22:06","0.908","-","2.25"
"2020/06/26","22:12","0.904","-","2.26"
"2020/06/26","22:18","0.901","-","2.39"
"2020/06/26","22:24","0.897","-","2.27"
"2020/06/26","22:30","0.892","-","2.22"
"2020/06/26","22:36","0.888","-","2.26"
"2020/06/26","22:42","0.884","-","2.24"
"2020/06/26","22:48","0.879","-","2.28"
"2020/06/26","22:54","0.875","-","2.28"
"2020/06/26","23:00","0.87","-","2.28"
"2020/06/26","23:06","0.865","-","2.25"
"2020/06/26","23:12","0.861","-","2.23"
"2020/06/26","23:18","0.856","-","2.22"
"2020/06/26","23:24","0.851","-","2.24"
"2020/06/26","23:30","0.846","-","2.21"
"2020/06/26","23:36","0.841","-","2.19"
"2020/06/26","23:42","0.835","-","2.18"
"2020/06/26","23:48","0.83","-","2.19"
"2020/06/26","23:54","0.825","-","2.18"
"2020/06/27","00:00","0.82","-","2.17"
"2020/06/27","00:06","0.814","-","2.13"
"2020/06/27","00:12","0.809","-","2.12"
"2020/06/27","00:18","0.803","-","2.12"
"2020/06/27","00:24","0.798","-","2.14"
"2020/06/27","00:30","0.792","-","2.1"
"2020/06/27","00:36","0.787","-","2.09"
"2020/06/27","00:42","0.781","-","2.07"
"2020/06/27","00:48","0.776","-","2.05"
"2020/06/27","00:54","0.77","-","2"
"2020/06/27","01:00","0.764","-","2.01"
"2020/06/27","01:06","0.758","-","2.02"
"2020/06/27","01:12","0.753","-","1.99"
"2020/06/27","01:18","0.747","-","1.99"
"2020/06/27","01:24","0.741","-","1.99"
"2020/06/27","01:30","0.735","-","1.96"
"2020/06/27","01:36","0.729","-","1.94"
"2020/06/27","01:42","0.723","-","1.95"
"2020/06/27","01:48","0.717","-","1.94"
"2020/06/27","01:54","0.71","-","1.93"
"2020/06/27","02:00","0.704","-","1.94"
"2020/06/27","02:06","0.698","-","1.9"
"2020/06/27","02:12","0.691","-","1.88"
"2020/06/27","02:18","0.685","-","1.87"
"2020/06/27","02:24","0.678","-","1.88"
"2020/06/27","02:30","0.672","-","1.86"
"2020/06/27","02:36","0.665","-","1.85"
"2020/06/27","02:42","0.658","-","1.81"
"2020/06/27","02:48","0.651","-","1.82"
"2020/06/27","02:54","0.644","-","1.85"
"2020/06/27","03:00","0.637","-","1.79"
"2020/06/27","03:06","0.63","-","1.83"
"2020/06/27","03:12","0.623","-","1.78"
"2020/06/27","03:18","0.615","-","1.76"
"2020/06/27","03:24","0.608","-","1.79"
"2020/06/27","03:30","0.6","-","1.75"
"2020/06/27","03:36","0.592","-","1.77"
"2020/06/27","03:42","0.585","-","1.75"
"2020/06/27","03:48","0.577","-","1.74"
"2020/06/27","03:54","0.569","-","1.75"
"2020/06/27","04:00","0.56","-","1.73"
"2020/06/27","04:06","0.552","-","1.69"
"2020/06/27","04:12","0.544","-","1.68"
"2020/06/27","04:18","0.535","-","1.68"
"2020/06/27","04:24","0.527","-","1.64"
"2020/06/27","04:30","0.518","-","1.66"
"2020/06/27","04:36","0.509","-","1.61"
"2020/06/27","04:42","0.5","-","1.62"
"2020/06/27","04:48","0.491","-","1.6"
"2020/06/27","04:54","0.482","-","1.58"
"2020/06/27","05:00","0.472","-","1.58"
"2020/06/27","05:06","0.463","-","1.59"
"2020/06/27","05:12","0.453","-","1.6"
"2020/06/27","05:18","0.444","-","1.57"
"2020/06/27","05:24","0.434","-","1.51"
"2020/06/27","05:30","0.424","-","1.58"
"2020/06/27","05:36","0.414","-","1.54"
"2020/06/27","05:42","0.404","-","1.53"
"2020/06/27","05:48","0.394","-","1.52"
"2020/06/27","05:54","0.384","-","1.47"
"2020/06/27","06:00","0.374","-","1.51"
"2020/06/27","06:06","0.364","-","1.47"
"2020/06/27","06:12","0.354","-","1.46"
"2020/06/27","06:18","0.343","-","1.42"
"2020/06/27","06:24","0.333","-","1.44"
"2020/06/27","06:30","0.323","-","1.44"
"2020/06/27","06:36","0.312","-","1.42"
"2020/06/27","06:42","0.302","-","1.41"
"2020/06/27","06:48","0.292","-","1.38"
"2020/06/27","06:54","0.281","-","1.38"
"2020/06/27","07:00","0.271","-","1.39"
"2020/06/27","07:06","0.261","-","1.38"
"2020/06/27","07:12","0.251","-","1.32"
"2020/06/27","07:18","0.241","-","1.29"
"2020/06/27","07:24","0.231","-","1.33"
"2020/06/27","07:30","0.221","-","1.3"
"2020/06/27","07:36","0.211","-","1.29"
"2020/06/27","07:42","0.201","-","1.27"
"2020/06/27","07:48","0.192","-","1.23"
"2020/06/27","07:54","0.182","-","1.25"
"2020/06/27","08:00","0.173","-","1.23"
"2020/06/27","08:06","0.164","-","1.25"
"2020/06/27","08:12","0.155","-","1.18"
"2020/06/27","08:18","0.147","-","1.21"
"2020/06/27","08:24","0.138","-","1.18"
"2020/06/27","08:30","0.13","-","1.19"
"2020/06/27","08:36","0.122","-","1.14"
"2020/06/27","08:42","0.114","-","1.17"
"2020/06/27","08:48","0.106","-","1.16"
"2020/06/27","08:54","0.099","-","1.15"
"2020/06/27","09:00","0.092","-","1.09"
"2020/06/27","09:06","0.086","-","1.14"
"2020/06/27","09:12","0.079","-","1.09"
"2020/06/27","09:18","0.073","-","1.06"
"2020/06/27","09:24","0.067","-","1.1"
"2020/06/27","09:30","0.062","-","1.11"
"2020/06/27","09:36","0.057","-","1.03"
"2020/06/27","09:42","0.052","-","0.99"
"2020/06/27","09:48","0.048","-","1.03"
"2020/06/27","09:54","0.044","-","1.07"
"2020/06/27","10:00","0.041","-","0.98"
"2020/06/27","10:06","0.038","-","1.02"
"2020/06/27","10:12","0.035","-","1.02"
"2020/06/27","10:18","0.033","-","0.97"
"2020/06/27","10:24","0.031","-","0.99"
"2020/06/27","10:30","0.03","-","1.03"
"2020/06/27","10:36","0.029","-","1"
"2020/06/27","10:42","0.028","-","1.03"
"2020/06/27","10:48","0.028","-","1"
"2020/06/27","10:54","0.028","-","1.02"
"2020/06/27","11:00","0.029","-","1.01"
"2020/06/27","11:06","0.031","-","1.03"
"2020/06/27","11:12","0.032","-","1.03"
"2020/06/27","11:18","0.034","-","0.99"
"2020/06/27","11:24","0.037","-","1"
"2020/06/27","11:30","0.04","-","1.04"
"2020/06/27","11:36","0.044","-","1.02"
"2020/06/27","11:42","0.048","-","0.99"
"2020/06/27","11:48","0.052","-","1.05"
"2020/06/27","11:54","0.057","-","1.02"
"2020/06/27","12:00","0.063","-","1.04"
"2020/06/27","12:06","0.069","-","1.03"
"2020/06/27","12:12","0.075","-","1.08"
"2020/06/27","12:18","0.082","-","1.05"
"2020/06/27","12:24","0.089","-","1.08"
"2020/06/27","12:30","0.096","-","1.05"
"2020/06/27","12:36","0.104","-","1.12"
"2020/06/27","12:42","0.113","-","1.16"
"2020/06/27","12:48","0.122","-","1.13"
"2020/06/27","12:54","0.131","-","1.03"
"2020/06/27","13:00","0.14","-","1.2"
"2020/06/27","13:06","0.15","-","1.18"
"2020/06/27","13:12","0.161","-","1.18"
"2020/06/27","13:18","0.171","-","1.22"
"2020/06/27","13:24","0.182","-","1.18"
"2020/06/27","13:30","0.194","-","1.27"
"2020/06/27","13:36","0.205","-","1.24"
"2020/06/27","13:42","0.217","-","1.29"
"2020/06/27","13:48","0.229","-","1.25"
"2020/06/27","13:54","0.241","-","1.31"
"2020/06/27","14:00","0.254","-","1.35"
"2020/06/27","14:06","0.267","-","1.38"
"2020/06/27","14:12","0.28","-","1.32"
"2020/06/27","14:18","0.293","-","1.43"
"2020/06/27","14:24","0.307","-","1.37"
"2020/06/27","14:30","0.32","-","1.4"
"2020/06/27","14:36","0.334","-","1.46"
"2020/06/27","14:42","0.348","-","1.41"
"2020/06/27","14:48","0.361","-","1.45"
"2020/06/27","14:54","0.375","-","1.45"
"2020/06/27","15:00","0.389","-","1.48"
"2020/06/27","15:06","0.404","-","1.5"
"2020/06/27","15:12","0.418","-","1.54"
"2020/06/27","15:18","0.432","-","1.53"
"2020/06/27","15:24","0.446","-","1.51"
"2020/06/27","15:30","0.46","-","1.55"
"2020/06/27","15:36","0.474","-","1.57"
"2020/06/27","15:42","0.488","-","1.68"
"2020/06/27","15:48","0.502","-","1.52"
"2020/06/27","15:54","0.515","-","1.61"
"2020/06/27","16:00","0.529","-","1.71"
"2020/06/27","16:06","0.543","-","1.7"
"2020/06/27","16:12","0.556","-","1.62"
"2020/06/27","16:18","0.569","-","1.68"
"2020/06/27","16:24","0.582","-","1.74"
"2020/06/27","16:30","0.595","-","1.79"
"2020/06/27","16:36","0.607","-","1.8"
"2020/06/27","16:42","0.619","-","1.81"
"2020/06/27","16:48","0.631","-","1.84"
"2020/06/27","16:54","0.643","-","1.87"
"2020/06/27","17:00","0.655","-","1.86"
"2020/06/27","17:06","0.666","-","1.92"
"2020/06/27","17:12","0.677","-","1.87"
"2020/06/27","17:18","0.687","-","1.93"
"2020/06/27","17:24","0.697","-","1.91"
"2020/06/27","17:30","0.707","-","1.97"
"2020/06/27","17:36","0.717","-","1.95"
"2020/06/27","17:42","0.726","-","2.01"
"2020/06/27","17:48","0.734","-","1.97"
"2020/06/27","17:54","0.743","-","1.98"
"2020/06/27","18:00","0.751","-","2.04"
"2020/06/27","18:06","0.758","-","2.02"
"2020/06/27","18:12","0.766","-","2.04"
"2020/06/27","18:18","0.772","-","2.05"
"2020/06/27","18:24","0.779","-","2.04"
"2020/06/27","18:30","0.785","-","2.06"
"2020/06/27","18:36","0.79","-","2.07"
"2020/06/27","18:42","0.795","-","2.07"
"2020/06/27","18:48","0.8","-","2.05"
"2020/06/27","18:54","0.804","-","2.12"
"2020/06/27","19:00","0.808","-","2.09"
"2020/06/27","19:06","0.811","-","2.08"
"2020/06/27","19:12","0.814","-","2.15"
"2020/06/27","19:18","0.816","-","2.15"
"2020/06/27","19:24","0.819","-","2.14"
"2020/06/27","19:30","0.82","-","2.12"
"2020/06/27","19:36","0.822","-","2.17"
"2020/06/27","19:42","0.822","-","2.19"
"2020/06/27","19:48","0.823","-","2.15"
"2020/06/27","19:54","0.823","-","2.14"
"2020/06/27","20:00","0.823","-","2.18"
"2020/06/27","20:06","0.822","-","2.19"
"2020/06/27","20:12","0.821","-","2.13"
"2020/06/27","20:18","0.819","-","2.13"
"2020/06/27","20:24","0.817","-","2.14"
"2020/06/27","20:30","0.815","-","2.2"
"2020/06/27","20:36","0.813","-","2.18"
"2020/06/27","20:42","0.81","-","2.15"
"2020/06/27","20:48","0.807","-","2.18"
"2020/06/27","20:54","0.803","-","2.27"
"2020/06/27","21:00","0.8","-","2.11"
"2020/06/27","21:06","0.796","-","2.06"
"2020/06/27","21:12","0.791","-","2.13"
"2020/06/27","21:18","0.787","-","2.15"
"2020/06/27","21:24","0.782","-","2.15"
"2020/06/27","21:30","0.777","-","2.08"
"2020/06/27","21:36","0.772","-","2.06"
"2020/06/27","21:42","0.766","-","2.1"
"2020/06/27","21:48","0.761","-","2.1"
"2020/06/27","21:54","0.755","-","2.03"
"2020/06/27","22:00","0.749","-","2.05"
"2020/06/27","22:06","0.743","-","2.05"
"2020/06/27","22:12","0.737","-","2.11"
"2020/06/27","22:18","0.73","-","2.09"
"2020/06/27","22:24","0.724","-","1.97"
"2020/06/27","22:30","0.717","-","2.01"
"2020/06/27","22:36","0.711","-","2.07"
"2020/06/27","22:42","0.704","-","2.01"
"2020/06/27","22:48","0.697","-","1.98"
"2020/06/27","22:54","0.691","-","1.97"
"2020/06/27","23:00","0.684","-","2.01"
"2020/06/27","23:06","0.677","-","2.03"
"2020/06/27","23:12","0.67","-","1.95"
"2020/06/27","23:18","0.664","-","1.95"
"2020/06/27","23:24","0.657","-","1.96"
"2020/06/27","23:30","0.65","-","1.97"
"2020/06/27","23:36","0.643","-","1.98"
"2020/06/27","23:42","0.637","-","1.95"
"2020/06/27","23:48","0.63","-","1.96"
"2020/06/27","23:54","0.624","-","1.95"
"2020/06/28","00:00","0.617","-","1.93"
"2020/06/28","00:06","0.611","-","1.96"
"2020/06/28","00:12","0.605","-","1.97"
"2020/06/28","00:18","0.599","-","1.93"
"2020/06/28","00:24","0.593","-","1.95"
"2020/06/28","00:30","0.587","-","1.94"
"2020/06/28","00:36","0.581","-","1.93"
"2020/06/28","00:42","0.576","-","1.92"
"2020/06/28","00:48","0.57","-","1.99"
"2020/06/28","00:54","0.565","-","1.94"
"2020/06/28","01:00","0.56","-","1.92"
"2020/06/28","01:06","0.555","-","1.94"
"2020/06/28","01:12","0.55","-","1.91"
"2020/06/28","01:18","0.545","-","1.93"
"2020/06/28","01:24","0.541","-","1.87"
"2020/06/28","01:30","0.537","-","1.87"
"2020/06/28","01:36","0.532","-","1.86"
"2020/06/28","01:42","0.528","-","1.87"
"2020/06/28","01:48","0.524","-","2"
"2020/06/28","01:54","0.521","-","1.76"
"2020/06/28","02:00","0.517","-","1.77"
"2020/06/28","02:06","0.514","-","1.87"
"2020/06/28","02:12","0.51","-","1.82"
"2020/06/28","02:18","0.507","-","1.82"
"2020/06/28","02:24","0.504","-","1.83"
"2020/06/28","02:30","0.501","-","1.82"
"2020/06/28","02:36","0.499","-","1.79"
"2020/06/28","02:42","0.496","-","1.87"
"2020/06/28","02:48","0.494","-","1.8"
"2020/06/28","02:54","0.491","-","1.83"
"2020/06/28","03:00","0.489","-","1.83"
"2020/06/28","03:06","0.487","-","1.85"
"2020/06/28","03:12","0.485","-","1.8"
"2020/06/28","03:18","0.483","-","1.86"
"2020/06/28","03:24","0.481","-","1.83"
"2020/06/28","03:30","0.479","-","1.83"
"2020/06/28","03:36","0.477","-","1.83"
"2020/06/28","03:42","0.476","-","1.82"
"2020/06/28","03:48","0.474","-","1.82"
"2020/06/28","03:54","0.472","-","1.84"
"2020/06/28","04:00","0.471","-","1.77"
"2020/06/28","04:06","0.469","-","1.83"
"2020/06/28","04:12","0.468","-","1.81"
"2020/06/28","04:18","0.466","-","1.83"
"2020/06/28","04:24","0.465","-","1.8"
"2020/06/28","04:30","0.463","-","1.84"
"2020/06/28","04:36","0.462","-","1.77"
"2020/06/28","04:42","0.461","-","1.77"
"2020/06/28","04:48","0.459","-","1.83"
"2020/06/28","04:54","0.457","-","1.84"
"2020/06/28","05:00","0.456","-","1.79"
"2020/06/28","05:06","0.454","-","1.79"
