"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/12/03","11:24","0.657","0.84","-"
"2020/12/03","11:30","0.653","0.82","-"
"2020/12/03","11:36","0.65","0.82","-"
"2020/12/03","11:42","0.646","0.82","-"
"2020/12/03","11:48","0.642","0.82","-"
"2020/12/03","11:54","0.637","0.82","-"
"2020/12/03","12:00","0.633","0.82","-"
"2020/12/03","12:06","0.628","0.79","-"
"2020/12/03","12:12","0.623","0.75","-"
"2020/12/03","12:18","0.617","0.74","-"
"2020/12/03","12:24","0.612","0.76","-"
"2020/12/03","12:30","0.606","0.77","-"
"2020/12/03","12:36","0.599","0.81","-"
"2020/12/03","12:42","0.593","0.82","-"
"2020/12/03","12:48","0.586","0.81","-"
"2020/12/03","12:54","0.579","0.78","-"
"2020/12/03","13:00","0.571","0.78","-"
"2020/12/03","13:06","0.563","0.78","-"
"2020/12/03","13:12","0.555","0.77","-"
"2020/12/03","13:18","0.547","0.77","-"
"2020/12/03","13:24","0.539","0.79","-"
"2020/12/03","13:30","0.53","0.82","-"
"2020/12/03","13:36","0.521","0.82","-"
"2020/12/03","13:42","0.511","0.8","-"
"2020/12/03","13:48","0.502","0.79","-"
"2020/12/03","13:54","0.492","0.79","-"
"2020/12/03","14:00","0.482","0.79","-"
"2020/12/03","14:06","0.471","0.79","-"
"2020/12/03","14:12","0.461","0.79","-"
"2020/12/03","14:18","0.45","0.79","-"
"2020/12/03","14:24","0.439","0.8","-"
"2020/12/03","14:30","0.428","0.79","-"
"2020/12/03","14:36","0.417","0.77","-"
"2020/12/03","14:42","0.405","0.76","-"
"2020/12/03","14:48","0.394","0.77","-"
"2020/12/03","14:54","0.382","0.77","-"
"2020/12/03","15:00","0.37","0.76","-"
"2020/12/03","15:06","0.358","0.75","-"
"2020/12/03","15:12","0.346","0.73","-"
"2020/12/03","15:18","0.334","0.72","-"
"2020/12/03","15:24","0.322","0.7","-"
"2020/12/03","15:30","0.31","0.69","-"
"2020/12/03","15:36","0.298","0.7","-"
"2020/12/03","15:42","0.285","0.69","-"
"2020/12/03","15:48","0.273","0.68","-"
"2020/12/03","15:54","0.261","0.67","-"
"2020/12/03","16:00","0.249","0.64","-"
"2020/12/03","16:06","0.237","0.61","-"
"2020/12/03","16:12","0.225","0.6","-"
"2020/12/03","16:18","0.213","0.57","-"
"2020/12/03","16:24","0.201","0.56","-"
"2020/12/03","16:30","0.19","0.55","-"
"2020/12/03","16:36","0.178","0.56","-"
"2020/12/03","16:42","0.167","0.55","-"
"2020/12/03","16:48","0.155","0.51","-"
"2020/12/03","16:54","0.144","0.5","-"
"2020/12/03","17:00","0.133","0.5","-"
"2020/12/03","17:06","0.122","0.49","-"
"2020/12/03","17:12","0.112","0.49","-"
"2020/12/03","17:18","0.101","0.46","-"
"2020/12/03","17:24","0.091","0.44","-"
"2020/12/03","17:30","0.081","0.45","-"
"2020/12/03","17:36","0.07","0.44","-"
"2020/12/03","17:42","0.061","0.44","-"
"2020/12/03","17:48","0.051","0.42","-"
"2020/12/03","17:54","0.041","0.41","-"
"2020/12/03","18:00","0.032","0.42","-"
"2020/12/03","18:06","0.023","0.38","-"
"2020/12/03","18:12","0.014","0.37","-"
"2020/12/03","18:18","0.005","0.36","-"
"2020/12/03","18:24","-0.004","0.37","-"
"2020/12/03","18:30","-0.012","0.36","-"
"2020/12/03","18:36","-0.021","0.35","-"
"2020/12/03","18:42","-0.029","0.34","-"
"2020/12/03","18:48","-0.037","0.36","-"
"2020/12/03","18:54","-0.045","0.34","-"
"2020/12/03","19:00","-0.052","0.35","-"
"2020/12/03","19:06","-0.06","0.32","-"
"2020/12/03","19:12","-0.067","0.31","-"
"2020/12/03","19:18","-0.074","0.3","-"
"2020/12/03","19:24","-0.081","0.31","-"
"2020/12/03","19:30","-0.088","0.28","-"
"2020/12/03","19:36","-0.095","0.28","-"
"2020/12/03","19:42","-0.102","0.29","-"
"2020/12/03","19:48","-0.108","0.26","-"
"2020/12/03","19:54","-0.114","0.27","-"
"2020/12/03","20:00","-0.12","0.27","-"
"2020/12/03","20:06","-0.126","0.25","-"
"2020/12/03","20:12","-0.132","0.25","-"
"2020/12/03","20:18","-0.137","0.23","-"
"2020/12/03","20:24","-0.142","0.21","-"
"2020/12/03","20:30","-0.147","0.21","-"
"2020/12/03","20:36","-0.152","0.21","-"
"2020/12/03","20:42","-0.157","0.18","-"
"2020/12/03","20:48","-0.161","0.15","-"
"2020/12/03","20:54","-0.165","0.17","-"
"2020/12/03","21:00","-0.169","0.14","-"
"2020/12/03","21:06","-0.172","0.14","-"
"2020/12/03","21:12","-0.176","0.12","-"
"2020/12/03","21:18","-0.179","0.11","-"
"2020/12/03","21:24","-0.181","0.11","-"
"2020/12/03","21:30","-0.184","0.11","-"
"2020/12/03","21:36","-0.186","0.09","-"
"2020/12/03","21:42","-0.187","0.1","-"
"2020/12/03","21:48","-0.189","0.08","-"
"2020/12/03","21:54","-0.19","0.08","-"
"2020/12/03","22:00","-0.19","0.09","-"
"2020/12/03","22:06","-0.19","0.08","-"
"2020/12/03","22:12","-0.19","0.08","-"
"2020/12/03","22:18","-0.19","0.09","-"
"2020/12/03","22:24","-0.189","0.08","-"
"2020/12/03","22:30","-0.188","0.06","-"
"2020/12/03","22:36","-0.186","0.05","-"
"2020/12/03","22:42","-0.184","0.06","-"
"2020/12/03","22:48","-0.181","0.08","-"
"2020/12/03","22:54","-0.178","0.07","-"
"2020/12/03","23:00","-0.175","0.09","-"
"2020/12/03","23:06","-0.171","0.12","-"
"2020/12/03","23:12","-0.167","0.11","-"
"2020/12/03","23:18","-0.162","0.11","-"
"2020/12/03","23:24","-0.157","0.11","-"
"2020/12/03","23:30","-0.151","0.12","-"
"2020/12/03","23:36","-0.146","0.13","-"
"2020/12/03","23:42","-0.139","0.14","-"
"2020/12/03","23:48","-0.133","0.16","-"
"2020/12/03","23:54","-0.126","0.18","-"
"2020/12/04","00:00","-0.118","0.2","-"
"2020/12/04","00:06","-0.111","0.2","-"
"2020/12/04","00:12","-0.103","0.21","-"
"2020/12/04","00:18","-0.094","0.22","-"
"2020/12/04","00:24","-0.086","0.25","-"
"2020/12/04","00:30","-0.077","0.27","-"
"2020/12/04","00:36","-0.068","0.28","-"
"2020/12/04","00:42","-0.058","0.3","-"
"2020/12/04","00:48","-0.049","0.31","-"
"2020/12/04","00:54","-0.039","0.33","-"
"2020/12/04","01:00","-0.029","0.34","-"
"2020/12/04","01:06","-0.018","0.35","-"
"2020/12/04","01:12","-0.008","0.36","-"
"2020/12/04","01:18","0.003","0.38","-"
"2020/12/04","01:24","0.014","0.39","-"
"2020/12/04","01:30","0.025","0.41","-"
"2020/12/04","01:36","0.036","0.41","-"
"2020/12/04","01:42","0.047","0.42","-"
"2020/12/04","01:48","0.058","0.44","-"
"2020/12/04","01:54","0.069","0.44","-"
"2020/12/04","02:00","0.08","0.46","-"
"2020/12/04","02:06","0.092","0.47","-"
"2020/12/04","02:12","0.103","0.49","-"
"2020/12/04","02:18","0.114","0.5","-"
"2020/12/04","02:24","0.126","0.51","-"
"2020/12/04","02:30","0.137","0.53","-"
"2020/12/04","02:36","0.148","0.54","-"
"2020/12/04","02:42","0.16","0.56","-"
"2020/12/04","02:48","0.171","0.57","-"
"2020/12/04","02:54","0.182","0.6","-"
"2020/12/04","03:00","0.193","0.6","-"
"2020/12/04","03:06","0.204","0.61","-"
"2020/12/04","03:12","0.215","0.62","-"
"2020/12/04","03:18","0.226","0.63","-"
"2020/12/04","03:24","0.237","0.66","-"
"2020/12/04","03:30","0.248","0.66","-"
"2020/12/04","03:36","0.258","0.67","-"
"2020/12/04","03:42","0.269","0.68","-"
"2020/12/04","03:48","0.279","0.69","-"
"2020/12/04","03:54","0.29","0.7","-"
"2020/12/04","04:00","0.3","0.71","-"
"2020/12/04","04:06","0.31","0.73","-"
"2020/12/04","04:12","0.321","0.74","-"
"2020/12/04","04:18","0.331","0.76","-"
"2020/12/04","04:24","0.341","0.78","-"
"2020/12/04","04:30","0.35","0.8","-"
"2020/12/04","04:36","0.36","0.82","-"
"2020/12/04","04:42","0.37","0.84","-"
"2020/12/04","04:48","0.38","0.85","-"
"2020/12/04","04:54","0.389","0.86","-"
"2020/12/04","05:00","0.398","0.87","-"
"2020/12/04","05:06","0.408","0.87","-"
"2020/12/04","05:12","0.417","0.87","-"
"2020/12/04","05:18","0.426","0.88","-"
"2020/12/04","05:24","0.435","0.9","-"
"2020/12/04","05:30","0.444","0.89","-"
"2020/12/04","05:36","0.453","0.89","-"
"2020/12/04","05:42","0.461","0.9","-"
"2020/12/04","05:48","0.47","0.9","-"
"2020/12/04","05:54","0.478","0.9","-"
"2020/12/04","06:00","0.487","0.91","-"
"2020/12/04","06:06","0.495","0.91","-"
"2020/12/04","06:12","0.503","0.9","-"
"2020/12/04","06:18","0.511","0.91","-"
"2020/12/04","06:24","0.518","0.91","-"
"2020/12/04","06:30","0.526","0.9","-"
"2020/12/04","06:36","0.533","0.89","-"
"2020/12/04","06:42","0.541","0.9","-"
"2020/12/04","06:48","0.548","0.91","-"
"2020/12/04","06:54","0.555","0.93","-"
"2020/12/04","07:00","0.561","0.95","-"
"2020/12/04","07:06","0.568","0.96","-"
"2020/12/04","07:12","0.574","0.96","-"
"2020/12/04","07:18","0.58","0.96","-"
"2020/12/04","07:24","0.586","0.95","-"
"2020/12/04","07:30","0.592","0.96","-"
"2020/12/04","07:36","0.598","0.97","-"
"2020/12/04","07:42","0.603","0.98","-"
"2020/12/04","07:48","0.608","0.98","-"
"2020/12/04","07:54","0.613","0.99","-"
"2020/12/04","08:00","0.618","1","-"
"2020/12/04","08:06","0.622","1","-"
"2020/12/04","08:12","0.627","1","-"
"2020/12/04","08:18","0.631","1","-"
"2020/12/04","08:24","0.635","0.99","-"
"2020/12/04","08:30","0.638","1","-"
"2020/12/04","08:36","0.642","0.97","-"
"2020/12/04","08:42","0.645","1","-"
"2020/12/04","08:48","0.648","0.95","-"
"2020/12/04","08:54","0.651","1","-"
"2020/12/04","09:00","0.654","0.98","-"
"2020/12/04","09:06","0.656","0.99","-"
"2020/12/04","09:12","0.658","1.01","-"
"2020/12/04","09:18","0.66","1","-"
"2020/12/04","09:24","0.662","1","-"
"2020/12/04","09:30","0.664","1","-"
"2020/12/04","09:36","0.665","1.01","-"
"2020/12/04","09:42","0.667","1.01","-"
"2020/12/04","09:48","0.668","1.02","-"
"2020/12/04","09:54","0.669","1.01","-"
"2020/12/04","10:00","0.67","1.02","-"
"2020/12/04","10:06","0.671","1","-"
"2020/12/04","10:12","0.671","1","-"
"2020/12/04","10:18","0.671","0.98","-"
"2020/12/04","10:24","0.672","0.98","-"
"2020/12/04","10:30","0.672","0.96","-"
"2020/12/04","10:36","0.672","0.95","-"
"2020/12/04","10:42","0.672","0.95","-"
"2020/12/04","10:48","0.671","0.95","-"
"2020/12/04","10:54","0.671","0.94","-"
"2020/12/04","11:00","0.67","0.94","-"
"2020/12/04","11:06","0.669","0.93","-"
"2020/12/04","11:12","0.668","0.93","-"
"2020/12/04","11:18","0.667","0.92","-"
"2020/12/04","11:24","0.666","0.92","-"
"2020/12/04","11:30","0.664","0.9","-"
"2020/12/04","11:36","0.663","0.91","-"
"2020/12/04","11:42","0.661","0.89","-"
"2020/12/04","11:48","0.659","0.87","-"
"2020/12/04","11:54","0.657","0.87","-"
"2020/12/04","12:00","0.655","0.87","-"
"2020/12/04","12:06","0.652","0.88","-"
"2020/12/04","12:12","0.649","0.85","-"
"2020/12/04","12:18","0.646","0.84","-"
"2020/12/04","12:24","0.643","0.84","-"
"2020/12/04","12:30","0.64","0.81","-"
"2020/12/04","12:36","0.636","0.8","-"
"2020/12/04","12:42","0.632","0.77","-"
"2020/12/04","12:48","0.628","0.78","-"
"2020/12/04","12:54","0.624","0.77","-"
"2020/12/04","13:00","0.619","0.76","-"
"2020/12/04","13:06","0.614","0.75","-"
"2020/12/04","13:12","0.609","0.74","-"
"2020/12/04","13:18","0.604","0.73","-"
"2020/12/04","13:24","0.598","0.71","-"
"2020/12/04","13:30","0.592","0.71","-"
"2020/12/04","13:36","0.586","0.69","-"
"2020/12/04","13:42","0.579","0.68","-"
"2020/12/04","13:48","0.573","0.67","-"
"2020/12/04","13:54","0.565","0.67","-"
"2020/12/04","14:00","0.558","0.65","-"
"2020/12/04","14:06","0.55","0.64","-"
"2020/12/04","14:12","0.543","0.64","-"
"2020/12/04","14:18","0.534","0.63","-"
"2020/12/04","14:24","0.526","0.63","-"
"2020/12/04","14:30","0.517","0.63","-"
"2020/12/04","14:36","0.508","0.61","-"
"2020/12/04","14:42","0.499","0.6","-"
"2020/12/04","14:48","0.49","0.59","-"
"2020/12/04","14:54","0.48","0.58","-"
"2020/12/04","15:00","0.47","0.57","-"
"2020/12/04","15:06","0.46","0.56","-"
"2020/12/04","15:12","0.45","0.55","-"
"2020/12/04","15:18","0.44","0.54","-"
"2020/12/04","15:24","0.429","0.54","-"
"2020/12/04","15:30","0.419","0.53","-"
"2020/12/04","15:36","0.408","0.52","-"
"2020/12/04","15:42","0.397","0.52","-"
"2020/12/04","15:48","0.386","0.51","-"
"2020/12/04","15:54","0.375","0.51","-"
"2020/12/04","16:00","0.364","0.5","-"
"2020/12/04","16:06","0.353","0.5","-"
"2020/12/04","16:12","0.341","0.49","-"
"2020/12/04","16:18","0.33","0.49","-"
"2020/12/04","16:24","0.319","0.47","-"
"2020/12/04","16:30","0.308","0.46","-"
"2020/12/04","16:36","0.296","0.43","-"
"2020/12/04","16:42","0.285","0.42","-"
"2020/12/04","16:48","0.274","0.42","-"
"2020/12/04","16:54","0.263","0.41","-"
"2020/12/04","17:00","0.252","0.4","-"
"2020/12/04","17:06","0.241","0.37","-"
"2020/12/04","17:12","0.23","0.37","-"
"2020/12/04","17:18","0.219","0.35","-"
"2020/12/04","17:24","0.208","0.32","-"
"2020/12/04","17:30","0.198","0.32","-"
"2020/12/04","17:36","0.187","0.31","-"
"2020/12/04","17:42","0.177","0.29","-"
"2020/12/04","17:48","0.166","0.28","-"
"2020/12/04","17:54","0.156","0.27","-"
"2020/12/04","18:00","0.146","0.27","-"
"2020/12/04","18:06","0.136","0.26","-"
"2020/12/04","18:12","0.126","0.27","-"
"2020/12/04","18:18","0.117","0.27","-"
"2020/12/04","18:24","0.107","0.25","-"
"2020/12/04","18:30","0.097","0.23","-"
"2020/12/04","18:36","0.088","0.24","-"
"2020/12/04","18:42","0.079","0.21","-"
"2020/12/04","18:48","0.069","0.22","-"
"2020/12/04","18:54","0.06","0.2","-"
"2020/12/04","19:00","0.051","0.2","-"
"2020/12/04","19:06","0.042","0.19","-"
"2020/12/04","19:12","0.034","0.18","-"
"2020/12/04","19:18","0.025","0.16","-"
"2020/12/04","19:24","0.016","0.16","-"
"2020/12/04","19:30","0.008","0.15","-"
"2020/12/04","19:36","-0.001","0.14","-"
"2020/12/04","19:42","-0.009","0.13","-"
"2020/12/04","19:48","-0.017","0.12","-"
"2020/12/04","19:54","-0.026","0.12","-"
"2020/12/04","20:00","-0.034","0.1","-"
"2020/12/04","20:06","-0.042","0.09","-"
"2020/12/04","20:12","-0.05","0.09","-"
"2020/12/04","20:18","-0.057","0.08","-"
"2020/12/04","20:24","-0.065","0.06","-"
"2020/12/04","20:30","-0.072","0.07","-"
"2020/12/04","20:36","-0.08","0.05","-"
"2020/12/04","20:42","-0.087","0.04","-"
"2020/12/04","20:48","-0.094","0.03","-"
"2020/12/04","20:54","-0.101","0.02","-"
"2020/12/04","21:00","-0.108","0.02","-"
"2020/12/04","21:06","-0.115","0.01","-"
"2020/12/04","21:12","-0.121","-0.01","-"
"2020/12/04","21:18","-0.127","0","-"
"2020/12/04","21:24","-0.133","-0.02","-"
"2020/12/04","21:30","-0.139","-0.02","-"
"2020/12/04","21:36","-0.145","-0.01","-"
"2020/12/04","21:42","-0.15","-0.04","-"
"2020/12/04","21:48","-0.155","-0.02","-"
"2020/12/04","21:54","-0.16","-0.05","-"
"2020/12/04","22:00","-0.164","-0.06","-"
"2020/12/04","22:06","-0.168","-0.06","-"
"2020/12/04","22:12","-0.172","-0.06","-"
"2020/12/04","22:18","-0.176","-0.06","-"
"2020/12/04","22:24","-0.179","-0.07","-"
"2020/12/04","22:30","-0.182","-0.07","-"
"2020/12/04","22:36","-0.184","-0.07","-"
"2020/12/04","22:42","-0.186","-0.08","-"
"2020/12/04","22:48","-0.188","-0.09","-"
"2020/12/04","22:54","-0.189","-0.1","-"
"2020/12/04","23:00","-0.19","-0.08","-"
"2020/12/04","23:06","-0.19","-0.09","-"
"2020/12/04","23:12","-0.19","-0.11","-"
"2020/12/04","23:18","-0.189","-0.11","-"
"2020/12/04","23:24","-0.188","-0.11","-"
"2020/12/04","23:30","-0.187","-0.1","-"
"2020/12/04","23:36","-0.185","-0.11","-"
"2020/12/04","23:42","-0.183","-0.11","-"
"2020/12/04","23:48","-0.18","-0.12","-"
"2020/12/04","23:54","-0.177","-0.12","-"
"2020/12/05","00:00","-0.173","-0.11","-"
"2020/12/05","00:06","-0.169","-0.1","-"
"2020/12/05","00:12","-0.165","-0.1","-"
"2020/12/05","00:18","-0.16","-0.1","-"
"2020/12/05","00:24","-0.154","-0.1","-"
"2020/12/05","00:30","-0.149","-0.09","-"
"2020/12/05","00:36","-0.142","-0.07","-"
"2020/12/05","00:42","-0.136","-0.07","-"
"2020/12/05","00:48","-0.129","-0.05","-"
"2020/12/05","00:54","-0.122","-0.07","-"
"2020/12/05","01:00","-0.114","-0.04","-"
"2020/12/05","01:06","-0.106","-0.05","-"
"2020/12/05","01:12","-0.098","-0.02","-"
"2020/12/05","01:18","-0.09","-0.03","-"
"2020/12/05","01:24","-0.081","-0.02","-"
"2020/12/05","01:30","-0.072","0","-"
"2020/12/05","01:36","-0.062","0","-"
"2020/12/05","01:42","-0.053","0.01","-"
"2020/12/05","01:48","-0.043","0.02","-"
"2020/12/05","01:54","-0.033","0.04","-"
"2020/12/05","02:00","-0.023","0.06","-"
"2020/12/05","02:06","-0.013","0.07","-"
"2020/12/05","02:12","-0.002","0.06","-"
"2020/12/05","02:18","0.008","0.08","-"
"2020/12/05","02:24","0.019","0.08","-"
"2020/12/05","02:30","0.03","0.12","-"
"2020/12/05","02:36","0.041","0.09","-"
"2020/12/05","02:42","0.052","0.12","-"
"2020/12/05","02:48","0.063","0.13","-"
"2020/12/05","02:54","0.074","0.14","-"
"2020/12/05","03:00","0.085","0.17","-"
"2020/12/05","03:06","0.097","0.17","-"
"2020/12/05","03:12","0.108","0.18","-"
"2020/12/05","03:18","0.119","0.18","-"
"2020/12/05","03:24","0.13","0.19","-"
"2020/12/05","03:30","0.142","0.19","-"
"2020/12/05","03:36","0.153","0.22","-"
"2020/12/05","03:42","0.164","0.23","-"
"2020/12/05","03:48","0.176","0.24","-"
"2020/12/05","03:54","0.187","0.24","-"
"2020/12/05","04:00","0.198","0.25","-"
"2020/12/05","04:06","0.209","0.27","-"
"2020/12/05","04:12","0.22","0.28","-"
"2020/12/05","04:18","0.231","0.28","-"
"2020/12/05","04:24","0.242","0.29","-"
"2020/12/05","04:30","0.253","0.3","-"
"2020/12/05","04:36","0.264","0.31","-"
"2020/12/05","04:42","0.275","0.34","-"
"2020/12/05","04:48","0.286","0.33","-"
"2020/12/05","04:54","0.297","0.34","-"
"2020/12/05","05:00","0.308","0.35","-"
"2020/12/05","05:06","0.318","0.36","-"
"2020/12/05","05:12","0.329","0.37","-"
"2020/12/05","05:18","0.339","0.37","-"
"2020/12/05","05:24","0.35","0.39","-"
"2020/12/05","05:30","0.36","0.4","-"
"2020/12/05","05:36","0.37","0.41","-"
"2020/12/05","05:42","0.38","0.4","-"
"2020/12/05","05:48","0.39","0.42","-"
"2020/12/05","05:54","0.4","0.43","-"
"2020/12/05","06:00","0.41","0.45","-"
"2020/12/05","06:06","0.42","0.45","-"
"2020/12/05","06:12","0.429","0.46","-"
"2020/12/05","06:18","0.438","0.47","-"
"2020/12/05","06:24","0.448","0.47","-"
"2020/12/05","06:30","0.457","0.48","-"
"2020/12/05","06:36","0.466","0.49","-"
"2020/12/05","06:42","0.474","0.5","-"
"2020/12/05","06:48","0.483","0.51","-"
"2020/12/05","06:54","0.491","0.52","-"
"2020/12/05","07:00","0.499","0.53","-"
"2020/12/05","07:06","0.507","0.53","-"
"2020/12/05","07:12","0.515","0.55","-"
"2020/12/05","07:18","0.523","0.55","-"
"2020/12/05","07:24","0.53","0.55","-"
"2020/12/05","07:30","0.537","0.55","-"
"2020/12/05","07:36","0.544","0.55","-"
"2020/12/05","07:42","0.551","0.56","-"
"2020/12/05","07:48","0.557","0.56","-"
"2020/12/05","07:54","0.564","0.58","-"
"2020/12/05","08:00","0.569","0.58","-"
"2020/12/05","08:06","0.575","0.59","-"
"2020/12/05","08:12","0.581","0.59","-"
"2020/12/05","08:18","0.586","0.59","-"
"2020/12/05","08:24","0.591","0.6","-"
"2020/12/05","08:30","0.596","0.58","-"
"2020/12/05","08:36","0.6","0.6","-"
"2020/12/05","08:42","0.604","0.6","-"
"2020/12/05","08:48","0.608","0.62","-"
"2020/12/05","08:54","0.612","0.6","-"
"2020/12/05","09:00","0.615","0.62","-"
"2020/12/05","09:06","0.619","0.61","-"
"2020/12/05","09:12","0.622","0.62","-"
"2020/12/05","09:18","0.624","0.62","-"
"2020/12/05","09:24","0.627","0.61","-"
"2020/12/05","09:30","0.629","0.62","-"
"2020/12/05","09:36","0.631","0.6","-"
"2020/12/05","09:42","0.633","0.61","-"
"2020/12/05","09:48","0.635","0.61","-"
"2020/12/05","09:54","0.637","0.61","-"
"2020/12/05","10:00","0.638","0.61","-"
"2020/12/05","10:06","0.639","0.61","-"
"2020/12/05","10:12","0.64","0.61","-"
"2020/12/05","10:18","0.641","0.61","-"
"2020/12/05","10:24","0.642","0.62","-"
"2020/12/05","10:30","0.643","0.6","-"
"2020/12/05","10:36","0.643","0.61","-"
"2020/12/05","10:42","0.643","0.6","-"
"2020/12/05","10:48","0.643","0.59","-"
"2020/12/05","10:54","0.644","0.59","-"
"2020/12/05","11:00","0.644","0.6","-"
"2020/12/05","11:06","0.643","0.6","-"
"2020/12/05","11:12","0.643","0.59","-"
"2020/12/05","11:18","0.643","0.59","-"
"2020/12/05","11:24","0.642","0.58","-"
"2020/12/05","11:30","0.642","0.57","-"
"2020/12/05","11:36","0.641","0.57","-"
"2020/12/05","11:42","0.64","0.58","-"
"2020/12/05","11:48","0.639","0.56","-"
"2020/12/05","11:54","0.638","0.57","-"
"2020/12/05","12:00","0.637","0.55","-"
"2020/12/05","12:06","0.636","0.56","-"
"2020/12/05","12:12","0.635","0.55","-"
"2020/12/05","12:18","0.633","0.56","-"
"2020/12/05","12:24","0.632","0.56","-"
"2020/12/05","12:30","0.63","0.55","-"
"2020/12/05","12:36","0.628","0.54","-"
"2020/12/05","12:42","0.626","0.54","-"
"2020/12/05","12:48","0.624","0.53","-"
"2020/12/05","12:54","0.622","0.52","-"
"2020/12/05","13:00","0.62","0.51","-"
"2020/12/05","13:06","0.617","0.5","-"
"2020/12/05","13:12","0.614","0.49","-"
"2020/12/05","13:18","0.611","0.49","-"
"2020/12/05","13:24","0.608","0.48","-"
"2020/12/05","13:30","0.605","0.48","-"
"2020/12/05","13:36","0.601","0.48","-"
"2020/12/05","13:42","0.598","0.45","-"
"2020/12/05","13:48","0.594","0.46","-"
"2020/12/05","13:54","0.59","0.41","-"
"2020/12/05","14:00","0.585","0.42","-"
"2020/12/05","14:06","0.581","0.42","-"
"2020/12/05","14:12","0.576","0.43","-"
"2020/12/05","14:18","0.571","0.42","-"
"2020/12/05","14:24","0.566","0.43","-"
"2020/12/05","14:30","0.56","0.43","-"
"2020/12/05","14:36","0.554","0.43","-"
"2020/12/05","14:42","0.548","0.42","-"
"2020/12/05","14:48","0.542","0.4","-"
"2020/12/05","14:54","0.536","0.39","-"
"2020/12/05","15:00","0.529","0.37","-"
"2020/12/05","15:06","0.522","0.36","-"
"2020/12/05","15:12","0.515","0.37","-"
"2020/12/05","15:18","0.508","0.35","-"
"2020/12/05","15:24","0.5","0.34","-"
"2020/12/05","15:30","0.493","0.34","-"
"2020/12/05","15:36","0.485","0.33","-"
"2020/12/05","15:42","0.477","0.33","-"
"2020/12/05","15:48","0.468","0.31","-"
"2020/12/05","15:54","0.46","0.3","-"
"2020/12/05","16:00","0.451","0.3","-"
"2020/12/05","16:06","0.443","0.3","-"
