date,time,water_level,air_temp,water_temp,wind_speed,wind_gust,wind_dir
9/21/2020,17:00,1.276,23.6,24.2,11.8,14,51
9/21/2020,18:00,1.204,24.9,24.2,10.8,12.7,58
9/21/2020,19:00,1.16,24.8,24.1,11.7,13.7,60
9/21/2020,20:00,1.112,25.2,24.2,6.6,8.9,83
9/21/2020,21:00,1.074,25.3,24.3,11,13.1,70
9/21/2020,22:00,1.033,25.5,24.4,9.5,10.8,67
9/21/2020,23:00,1.057,25.7,24.4,8.3,9.5,66
9/22/2020,0:00,1.193,26.1,24.4,10.9,13.1,85
9/22/2020,1:00,1.203,25.8,24.4,11.8,14.2,76
9/22/2020,2:00,1.241,25.1,24.5,10.1,12.2,81
9/22/2020,3:00,1.32,25.3,24.5,8.3,10.9,83
9/22/2020,4:00,1.382,24.3,24.5,10.3,13.2,66
9/22/2020,5:00,1.428,25.7,24.5,9.7,12.7,93
9/22/2020,6:00,1.434,26.3,24.5,10.6,12.3,95
9/22/2020,7:00,1.44,26,24.5,7.8,10.6,103
9/22/2020,8:00,1.488,25.9,24.5,6.8,7.8,84
9/22/2020,9:00,1.471,26.2,24.5,7,7.9,95
9/22/2020,10:00,1.489,24.5,24.5,10.6,11.7,136
9/22/2020,11:00,1.477,24.9,24.5,9.4,12.5,146
9/22/2020,12:00,1.423,25.4,24.5,10.2,11.9,118
9/22/2020,13:00,1.406,24.8,24.5,10.1,11.2,128
9/22/2020,14:00,1.402,24.9,24.5,8,9.6,117
9/22/2020,15:00,1.362,24.4,24.5,8,9.1,125
9/22/2020,16:00,1.307,24.8,24.5,5.5,6.5,109
9/22/2020,17:00,1.296,25.1,24.6,7,7.9,114
9/22/2020,18:00,1.215,25.8,24.8,5.6,6.7,96
9/22/2020,19:00,1.146,25.7,25,4.5,6.2,92
9/22/2020,20:00,1.095,25.8,25,5.9,6.9,102
9/22/2020,21:00,1.047,25.6,24.9,4.2,4.6,156
9/22/2020,22:00,0.999,25.8,24.9,4.1,5.3,126
9/22/2020,23:00,0.969,25.9,25,5.5,6,103
9/23/2020,0:00,0.958,24.7,25.2,4.1,5.5,164
9/23/2020,1:00,0.974,25.2,25.4,4.3,5.5,133
9/23/2020,2:00,1.014,25.7,25.4,5,5.8,136
9/23/2020,3:00,1.075,25.1,25.5,6.2,8.5,176
9/23/2020,4:00,1.107,24.9,25.5,5.6,7,158
9/23/2020,5:00,1.15,25.3,25.5,6.4,8.6,162
9/23/2020,6:00,1.196,24.9,25.4,7.3,8.2,161
9/23/2020,7:00,1.267,24.9,25.3,5.6,7.8,180
9/23/2020,8:00,1.28,24.9,25.2,5.5,6.5,202
9/23/2020,9:00,1.284,24.2,25.2,5.7,7.6,211
9/23/2020,10:00,1.269,23.9,25.3,6.4,8.1,215
9/23/2020,11:00,1.236,23.7,25.4,3.8,6.2,254
9/23/2020,12:00,1.208,23.2,25.4,4.2,6,272
9/23/2020,13:00,1.17,22.8,25.4,3.5,7,277
9/23/2020,14:00,1.108,22.7,25.4,5.7,8.7,290
9/23/2020,15:00,1.038,22.5,25.4,3.4,6.9,288
9/23/2020,16:00,0.962,22.7,25.4,3.1,6.3,288
9/23/2020,17:00,0.92,23.5,25.3,4.7,7.2,297
9/23/2020,18:00,0.814,23.9,25.3,4.6,6.6,289
9/23/2020,19:00,0.771,24,25.3,4.4,7.4,301
9/23/2020,20:00,0.703,24.3,25.2,2.6,5.8,306
9/23/2020,21:00,0.639,24.7,25.2,4.8,6.5,307
9/23/2020,22:00,0.545,24.8,25.3,3.2,6.2,334
9/23/2020,23:00,0.563,24.9,25.2,4.3,6.7,349
9/24/2020,0:00,0.512,24.5,25.2,2.7,5.7,354
9/24/2020,1:00,0.491,24.3,25.2,3.5,5.5,2
9/24/2020,2:00,0.51,24,25,2.9,5.5,5
9/24/2020,3:00,0.536,23.4,24.9,3.7,4.3,341
9/24/2020,4:00,0.598,23.4,24.9,4.7,7.1,353
9/24/2020,5:00,0.629,22.8,24.9,2.1,3.9,322
9/24/2020,6:00,0.659,22.9,24.8,2.2,4.3,328
9/24/2020,7:00,0.716,22.8,24.7,2.1,4.3,313
9/24/2020,8:00,0.748,22.1,24.7,3.6,4.6,332
9/24/2020,9:00,0.78,22,24.7,2.7,4.8,342
9/24/2020,10:00,0.799,21.7,25,2.1,3.8,317
9/24/2020,11:00,0.802,21.4,24.9,3.2,4.1,326
9/24/2020,12:00,0.806,21.6,24.9,1.8,3.6,318
9/24/2020,13:00,0.788,21.7,25,1.8,3.9,320
9/24/2020,14:00,0.784,21.3,25,0.7,1.9,301
9/24/2020,15:00,0.733,21.7,24.6,1,1.9,307
9/24/2020,16:00,0.704,22.2,24.4,1.8,2.8,274
9/24/2020,17:00,0.658,22.2,24.3,2.4,3.4,295
9/24/2020,18:00,0.633,22.6,24.3,1.3,3.3,288
9/24/2020,19:00,0.568,22.5,24.3,2.8,4.2,342
9/24/2020,20:00,0.513,22.4,24.4,2.6,3.6,342
9/24/2020,21:00,0.437,22.5,24.4,2.4,3.1,321
9/24/2020,22:00,0.421,22.3,24.3,2.4,3.5,345
9/24/2020,23:00,0.36,22.8,24.3,2,3.1,340
9/25/2020,0:00,0.335,22.8,24.3,3.3,5.1,355
9/25/2020,1:00,0.31,22.7,24.3,2.8,4.3,4
9/25/2020,2:00,0.302,22.4,24.2,3.7,4.6,4
9/25/2020,3:00,0.349,22.4,24.1,1.8,2.3,9
9/25/2020,4:00,0.394,22.5,24.1,2.3,3,10
9/25/2020,5:00,0.436,21.9,24.1,2.3,3.2,5
9/25/2020,6:00,0.512,21.6,24,2.8,3.7,9
9/25/2020,7:00,0.567,21.8,24,1.5,2.7,13
9/25/2020,8:00,0.64,21.8,24,1.8,2.6,10
9/25/2020,9:00,0.691,21.8,24.1,1.4,2.5,8
9/25/2020,10:00,0.721,22,24.1,1.2,1.9,7
9/25/2020,11:00,0.768,21.8,24.1,1.9,2.4,10
9/25/2020,12:00,0.794,22.1,24.2,1.9,2.5,10
9/25/2020,13:00,0.799,22.3,24.4,1.7,2.8,18
9/25/2020,14:00,0.807,22.6,24.3,3.3,4.6,38
9/25/2020,15:00,0.762,22.5,24.2,3,3.6,28
9/25/2020,16:00,0.805,22.7,24.2,2.4,2.8,53
9/25/2020,17:00,0.737,23,24.4,2,2.7,56
9/25/2020,18:00,0.739,23.5,25.1,2.3,2.7,77
9/25/2020,19:00,0.661,23.9,25.7,2.6,2.9,99
9/25/2020,20:00,0.648,25.5,25.8,1.6,2.1,117
9/25/2020,21:00,0.607,25.5,26.2,1.8,2.4,115
9/25/2020,22:00,0.557,25.6,26.2,3.4,3.9,120
9/25/2020,23:00,0.495,25.2,26.4,4.1,4.6,132
9/26/2020,0:00,0.457,25.1,26,4,4.4,156
9/26/2020,1:00,0.418,24.8,26.2,4.2,4.9,161
9/26/2020,2:00,0.388,24.8,26.2,3.5,4.4,163
9/26/2020,3:00,0.381,24.7,26.1,2.9,3.5,132
9/26/2020,4:00,0.447,24.6,26.1,2.9,3.4,125
9/26/2020,5:00,0.472,24.6,25.9,3.5,3.7,129
9/26/2020,6:00,0.541,24.5,25.8,3.2,3.6,135
9/26/2020,7:00,0.597,24.5,25.7,3,3.4,132
9/26/2020,8:00,0.637,24.5,25.6,2.4,2.9,147
9/26/2020,9:00,0.726,22.8,25.6,0.5,0.6,252
9/26/2020,10:00,0.785,22.4,25.4,1.4,1.7,305
9/26/2020,11:00,0.804,23.5,25.4,2.1,2.4,54
9/26/2020,12:00,0.823,23.4,25.3,2.4,3.1,72
9/26/2020,13:00,0.832,23.9,25.2,2.8,2.9,52
9/26/2020,14:00,0.831,23.9,25.4,3,3.5,50
9/26/2020,15:00,0.814,24.4,25.4,2.3,2.6,67
9/26/2020,16:00,0.8,24.7,25.6,2,2.4,79
9/26/2020,17:00,0.78,24.9,25.9,2.5,2.8,76
9/26/2020,18:00,0.743,25.3,26.2,2.9,3.3,84
9/26/2020,19:00,0.732,25.8,26.4,3.5,4.2,99
9/26/2020,20:00,0.676,26.2,26.6,4.2,5.1,108
9/26/2020,21:00,0.638,26.7,26.8,4.4,5,132
9/26/2020,22:00,0.598,26.6,26.8,6.2,7.1,143
9/26/2020,23:00,0.528,26.7,26.8,5.4,6.2,140
9/27/2020,0:00,0.49,26.6,26.7,4.4,5,144
9/27/2020,1:00,0.445,26.6,26.7,4.8,5.4,157
9/27/2020,2:00,0.443,26.2,26.7,5,5.6,166
9/27/2020,3:00,0.389,26.4,26.6,5.2,6.5,161
9/27/2020,4:00,0.393,26.3,26.5,5,5.9,163
9/27/2020,5:00,0.422,26.2,26.7,4.7,5.4,166
9/27/2020,6:00,0.481,26.2,26.7,5.9,6.7,164
9/27/2020,7:00,0.54,26.4,26.5,6.5,7.8,172
9/27/2020,8:00,0.589,26.5,26.5,7.2,8.7,174
9/27/2020,9:00,0.643,26.5,26.2,7,8.7,179
9/27/2020,10:00,0.708,26.6,26.2,7.1,9.3,182
9/27/2020,11:00,0.754,26.5,26.1,5.5,6.4,187
9/27/2020,12:00,0.797,26,26.1,3.1,3.7,201
9/27/2020,13:00,0.824,26.7,26,4.2,5,183
9/27/2020,14:00,0.828,27.3,26,6.2,7.9,183
9/27/2020,15:00,0.797,27.7,26.1,5.9,6.9,182
9/27/2020,16:00,0.777,27.7,26.2,6.1,6.6,195
9/27/2020,17:00,0.77,28.2,26.5,5.3,6.7,188
9/27/2020,18:00,0.755,28.3,26.6,5.5,6.2,181
9/27/2020,19:00,0.739,28.5,26.9,7,8.4,180
9/27/2020,20:00,0.693,28.5,27.2,6.8,9.7,184
9/27/2020,21:00,0.675,28.7,27.4,6.9,7.9,186
9/27/2020,22:00,0.685,28.7,27.5,6.7,8.5,187
9/27/2020,23:00,0.59,27.9,27.4,6.6,7.8,160
9/28/2020,0:00,0.563,27.5,27.5,6,7,159
9/28/2020,1:00,0.523,27.2,27.4,5.1,6.3,161
9/28/2020,2:00,0.491,27.4,27.4,6.1,8.5,165
9/28/2020,3:00,0.445,27.4,27.5,6.3,7.4,168
9/28/2020,4:00,0.403,27.6,27.3,6.3,7.4,178
9/28/2020,5:00,0.457,27.7,27.4,7.9,9.6,182
9/28/2020,6:00,0.486,27.5,27.5,5.3,6.3,198
9/28/2020,7:00,0.552,27.4,27.2,5.6,6.8,194
9/28/2020,8:00,0.59,26.8,27.1,2.7,3,199
9/28/2020,9:00,0.636,26.9,26.9,5,5.8,191
9/28/2020,10:00,0.689,26.4,26.8,1.5,1.9,273
9/28/2020,11:00,0.757,25.6,26.6,1,1.4,308
9/28/2020,12:00,0.781,25.7,26.5,0.1,0.7,234
9/28/2020,13:00,0.781,26.1,26.3,1.2,2.2,230
9/28/2020,14:00,0.763,26.7,26.2,2.9,4.3,229
9/28/2020,15:00,0.722,22.5,26.2,6.1,8.5,331
9/28/2020,16:00,0.755,22,26.2,6.3,10.3,341
9/28/2020,17:00,0.717,21.5,26.2,6.5,10.2,339
9/28/2020,18:00,0.682,21.9,26.1,7.3,10.5,350
9/28/2020,19:00,0.653,21.8,26.1,7.6,11.6,352
9/28/2020,20:00,0.608,21.5,26,8.9,12.2,5
9/28/2020,21:00,0.553,21.2,26,6.8,9.7,11
9/28/2020,22:00,0.483,22.9,26,5.8,9.7,7
9/28/2020,23:00,0.377,23.9,25.9,6.9,9.2,9
9/29/2020,0:00,0.346,23.8,25.7,6.5,10.6,9
9/29/2020,1:00,0.285,23.6,25.5,5.6,7.8,3
9/29/2020,2:00,0.214,23.5,25.3,4.5,7.7,360
9/29/2020,3:00,0.176,23.1,25.1,5.4,7.8,355
9/29/2020,4:00,0.145,22.8,24.8,5.9,10.2,2
9/29/2020,5:00,0.131,22.4,24.6,6,8.3,5
9/29/2020,6:00,0.177,22.1,24.4,5.7,8.7,1
9/29/2020,7:00,0.219,21.9,24.5,8,9.6,14
9/29/2020,8:00,0.241,21.2,24.3,6.5,10.4,14
9/29/2020,9:00,0.28,20.6,23.9,6.1,8.9,12
9/29/2020,10:00,0.309,20.1,23.9,5.8,8,11
9/29/2020,11:00,0.354,19.8,23.7,4.5,6.6,13
9/29/2020,12:00,0.384,19.7,23.7,3.8,7,7
9/29/2020,13:00,0.434,19.5,23.6,4,5.8,345
9/29/2020,14:00,0.454,20.3,23.5,4.7,6.2,350
9/29/2020,15:00,0.483,21.2,23.4,4.6,5.4,344
9/29/2020,16:00,0.501,22.6,23.5,2.9,5.1,355
9/29/2020,17:00,0.539,23.6,23.5,4.3,7.9,348
9/29/2020,18:00,0.564,23.9,23.7,6,8.5,352
9/29/2020,19:00,0.598,24.3,23.5,4.4,6.5,351
9/29/2020,20:00,0.589,24.8,23.7,4.3,6.8,1
9/29/2020,21:00,0.608,25.2,23.5,4.3,6.6,339
9/29/2020,22:00,0.625,25.3,23.7,3.3,5.5,354
9/29/2020,23:00,0.615,25.3,23.9,3.6,5.2,351
9/30/2020,0:00,0.605,24.5,23.7,1.9,3.8,349
9/30/2020,1:00,0.566,23.4,23.6,1.4,1.7,4
9/30/2020,2:00,0.546,22.6,23.6,1,1.2,351
9/30/2020,3:00,0.487,20.9,23.5,1.5,1.7,265
9/30/2020,4:00,0.446,20.1,23.5,2.1,2.3,269
9/30/2020,5:00,0.414,20.2,23.2,2.5,2.7,271
9/30/2020,6:00,0.415,19.6,22.8,0.9,1.8,231
9/30/2020,7:00,0.407,19.1,23,1.3,1.5,267
9/30/2020,8:00,0.43,18.4,23.2,1.4,1.6,266
9/30/2020,9:00,0.461,18,23.1,0.8,1.4,248
9/30/2020,10:00,0.504,18.1,23,2.9,3.1,277
9/30/2020,11:00,0.541,16.6,22.8,3.1,3.4,285
9/30/2020,12:00,0.563,15.9,22.7,2.8,3.1,283
9/30/2020,13:00,0.623,17.4,22.5,2,2.8,271
9/30/2020,14:00,0.64,21,22.6,1.2,1.7,280
9/30/2020,15:00,0.658,22.3,22.7,2.1,3.6,253
9/30/2020,16:00,0.644,24.3,22.7,1.7,2.9,247
9/30/2020,17:00,0.625,24.6,22.8,1.7,2.1,136
9/30/2020,18:00,0.627,25.1,22.9,3.5,4,122
9/30/2020,19:00,0.6,26.1,24.4,3.6,4.9,142
9/30/2020,20:00,0.582,26.4,24.6,3.6,4.1,163
9/30/2020,21:00,0.598,26.5,24.7,4,5.5,169
9/30/2020,22:00,0.601,26.2,25,4.5,5.1,183
9/30/2020,23:00,0.602,25.8,25,4.1,4.8,198
10/1/2020,0:00,0.605,24.8,23.7,3.7,4.3,205
10/1/2020,1:00,0.606,24.5,23.7,3.8,4.4,191
10/1/2020,2:00,0.556,23.6,23.8,2.7,3.5,207
10/1/2020,3:00,0.529,22.8,23.8,2.7,3.3,215
10/1/2020,4:00,0.493,21.6,23.8,1.7,2.3,234
10/1/2020,5:00,0.439,21.7,23.8,1.8,2.4,229
10/1/2020,6:00,0.423,21.4,23.8,1.8,2.5,238
10/1/2020,7:00,0.395,21.2,23.8,1.3,2.1,229
10/1/2020,8:00,0.399,19.5,23.6,1.7,2.7,264
10/1/2020,9:00,0.393,19.5,23.6,2.7,3.1,278
10/1/2020,10:00,0.447,18.5,23.8,1.9,2.5,284
10/1/2020,11:00,0.466,18.1,23.9,2,2.5,301
10/1/2020,12:00,0.495,18.1,24,2.1,2.4,276
10/1/2020,13:00,0.514,19.5,24,2.2,3.4,307
10/1/2020,14:00,0.522,22.2,24.1,1.6,3.3,304
10/1/2020,15:00,0.513,23.9,24.1,1.3,2.5,315
10/1/2020,16:00,0.473,24.9,24.2,3.4,4.3,316
10/1/2020,17:00,0.467,26.6,24.2,3.4,4.4,303
10/1/2020,18:00,0.445,25.3,24.8,2.9,3.3,37
10/1/2020,19:00,0.458,25.2,25,2.6,2.9,94
10/1/2020,20:00,0.456,26,25.2,2.2,2.4,73
10/1/2020,21:00,0.457,26.4,25.2,1.3,1.6,54
10/1/2020,22:00,0.496,27.3,25.5,0.6,1,42
10/1/2020,23:00,0.52,27.2,25.7,1.5,1.7,30
10/2/2020,0:00,0.517,26,25.7,0.4,0.5,354
10/2/2020,1:00,0.526,25.4,25.5,1.9,2.7,8
10/2/2020,2:00,0.495,25.8,25.6,3.2,4.5,13
10/2/2020,3:00,0.505,25.1,25.6,5.6,7.8,27
10/2/2020,4:00,0.485,24.2,25.2,7.4,9.2,33
10/2/2020,5:00,0.448,23.7,25,8.5,10.4,37
10/2/2020,6:00,0.393,23.3,24.7,8.1,9.7,39
10/2/2020,7:00,0.352,22.7,24.4,7.7,9.3,45
10/2/2020,8:00,0.374,22.2,24.2,9,10.2,44
10/2/2020,9:00,0.376,21.6,23.9,8.1,9.9,47
10/2/2020,10:00,0.382,21.3,23.6,8.1,8.9,49
10/2/2020,11:00,0.379,20.6,23.4,7.1,8.5,55
10/2/2020,12:00,0.395,20,23.3,6.2,6.9,45
10/2/2020,13:00,0.43,19.9,23.2,5.6,6.3,43
10/2/2020,14:00,0.458,19.9,23.1,6.9,7.9,39
10/2/2020,15:00,0.484,20.2,23.1,7,7.9,40
10/2/2020,16:00,0.49,20.7,23,6.5,7.3,39
10/2/2020,17:00,0.469,21.6,23.1,4.9,5.6,29
10/2/2020,18:00,0.473,22.6,23.4,3.8,5.1,28
10/2/2020,19:00,0.472,23.4,23.6,3.7,5,12
10/2/2020,20:00,0.515,24.2,23.4,3.6,4.6,34
10/2/2020,21:00,0.542,24.5,23.5,2.4,2.8,43
10/2/2020,22:00,0.562,25,23.4,1.3,1.5,43
10/2/2020,23:00,0.62,25.2,23.5,0.8,1,125
10/3/2020,0:00,0.634,24.1,23.5,1.9,2.2,177
10/3/2020,1:00,0.672,23.7,23.5,0.5,1.3,228
10/3/2020,2:00,0.711,22.1,23.6,1.6,1.9,260
10/3/2020,3:00,0.709,21.4,23.6,1.2,1.5,285
10/3/2020,4:00,0.711,19.9,23.7,0.2,1.3,278
10/3/2020,5:00,0.682,22.8,23.5,5.8,6.6,62
10/3/2020,6:00,0.671,21.7,23.3,7.5,8.6,67
10/3/2020,7:00,0.622,21.3,23.1,7.2,8.2,61
10/3/2020,8:00,0.605,21.2,22.9,6.9,8.3,69
10/3/2020,9:00,0.573,20.8,22.7,6.5,7.1,77
10/3/2020,10:00,0.552,20.6,22.6,6.4,7.5,74
10/3/2020,11:00,0.557,20.3,22.5,5.4,6.5,72
10/3/2020,12:00,0.575,20.5,22.2,5.3,6,76
10/3/2020,13:00,0.555,20.3,22.3,4.6,5.5,74
10/3/2020,14:00,0.544,20.6,22.3,3.8,4.7,67
10/3/2020,15:00,0.536,21.5,22.4,3.8,4.5,75
10/3/2020,16:00,0.512,22.3,22.6,3.3,3.7,71
10/3/2020,17:00,0.485,23.1,22.9,3.4,4,69
10/3/2020,18:00,0.469,23.8,23.4,3.9,4.4,90
10/3/2020,19:00,0.441,24,23.7,4,4.7,96
10/3/2020,20:00,0.444,24.1,24.1,4.4,5,111
10/3/2020,21:00,0.446,24.2,24.3,4.5,5.1,114
10/3/2020,22:00,0.493,24.3,24.4,3.6,4.8,121
10/3/2020,23:00,0.522,24.1,24.5,3.6,4.4,110
10/4/2020,0:00,0.568,23.8,24.3,4,5,116
10/4/2020,1:00,0.611,23.7,24.2,5.1,5.9,117
10/4/2020,2:00,0.645,23.6,24.1,5.6,6.2,116
10/4/2020,3:00,0.657,23.6,24.1,5.4,6,114
10/4/2020,4:00,0.681,23.6,24,5,6.1,118
10/4/2020,5:00,0.679,23.8,23.8,4.5,5.3,120
10/4/2020,6:00,0.661,23.8,23.7,4.2,4.7,124
10/4/2020,7:00,0.658,23.8,23.7,3.6,4.3,136
10/4/2020,8:00,0.641,23.6,23.7,2.2,3.1,112
10/4/2020,9:00,0.618,22,23.6,2,2.8,16
10/4/2020,10:00,0.628,21.7,23.5,2.3,3.2,15
10/4/2020,11:00,0.611,22,23.4,4.2,4.8,37
10/4/2020,12:00,0.584,21.6,23.4,4.3,4.7,35
10/4/2020,13:00,0.56,21.6,23.4,3.7,4.3,49
10/4/2020,14:00,0.548,21.4,23.3,3.5,4.5,79
10/4/2020,15:00,0.509,22,23.4,2.4,2.9,114
10/4/2020,16:00,0.439,22.1,23.5,4.4,5.4,35
10/4/2020,17:00,0.434,22.8,23.9,3.6,5.3,27
10/4/2020,18:00,0.397,23.1,24,3.8,4.4,43
10/4/2020,19:00,0.328,24.5,24.4,3,3.5,44
10/4/2020,20:00,0.364,26.3,24.7,3,4.3,12
10/4/2020,21:00,0.361,26.6,24.8,2.8,4.3,43
10/4/2020,22:00,0.413,27.2,24.8,2.5,3.3,4
10/4/2020,23:00,0.449,27.1,24.8,2.7,3.8,8
10/5/2020,0:00,0.5,26.4,24.7,2.6,3.4,16
10/5/2020,1:00,0.545,25.9,24.4,3.1,3.8,16
10/5/2020,2:00,0.588,25.1,24.1,2.8,3.8,54
10/5/2020,3:00,0.608,24.8,24.1,2,2.2,61
10/5/2020,4:00,0.671,24.7,24,2.9,3.5,52
10/5/2020,5:00,0.671,24.4,24,2.7,3.5,43
10/5/2020,6:00,0.678,24.4,24,3.6,4.1,51
10/5/2020,7:00,0.681,23.6,24,5.7,6.7,31
10/5/2020,8:00,0.697,22.1,24,6.4,7,48
10/5/2020,9:00,0.648,21.7,23.9,5.6,6.3,37
10/5/2020,10:00,0.63,21.6,23.8,6,7,41
10/5/2020,11:00,0.611,21.2,23.7,6.6,7.5,47
10/5/2020,12:00,0.61,20.8,23.7,5.9,7.6,54
10/5/2020,13:00,0.591,20.3,23.7,5.8,7.2,49
10/5/2020,14:00,0.549,19.9,23.6,5.7,6.4,61
10/5/2020,15:00,0.584,20.2,23.7,4,5.2,43
10/5/2020,16:00,0.462,21,23.8,3.1,3.8,56
10/5/2020,17:00,0.439,21.4,24.2,3.1,3.4,42
10/5/2020,18:00,0.405,21.6,24.5,2.3,3.2,41
10/5/2020,19:00,0.381,22.6,24.7,2,2.6,95
10/5/2020,20:00,0.364,23.2,24.9,2,2.7,85
10/5/2020,21:00,0.386,24.3,25.5,2,2.4,124
10/5/2020,22:00,0.428,24.2,25.6,2.4,2.8,140
10/5/2020,23:00,0.464,24.3,25.6,3.7,4.1,135
10/6/2020,0:00,0.512,24,25.5,4.3,5.2,132
10/6/2020,1:00,0.57,24.1,25.4,5.2,6,131
10/6/2020,2:00,0.645,24,25.2,4.7,5.7,134
10/6/2020,3:00,0.681,24.1,25.1,4.5,5,126
10/6/2020,4:00,0.734,24.1,25,4.6,5.2,121
10/6/2020,5:00,0.766,24.1,25,3.4,3.9,121
10/6/2020,6:00,0.764,24,24.8,1.9,2.3,141
10/6/2020,7:00,0.797,21.5,24.6,1.2,1.5,296
10/6/2020,8:00,0.795,21.7,24.6,1.7,2.2,320
10/6/2020,9:00,0.793,22.2,24.6,4.6,5.2,45
10/6/2020,10:00,0.764,21.4,24.5,4.8,5.7,60
10/6/2020,11:00,0.739,21.5,24.4,4,4.5,73
10/6/2020,12:00,0.715,21,24.3,4.4,5.1,64
10/6/2020,13:00,0.672,21.2,24.2,4,5,59
10/6/2020,14:00,0.654,20.9,24.2,5.3,6.1,50
10/6/2020,15:00,0.594,21,24.1,4.2,4.8,39
10/6/2020,16:00,0.536,21.5,24.3,4.5,5.4,32
10/6/2020,17:00,0.493,22,24.5,4.4,4.9,42
10/6/2020,18:00,0.456,23.4,24.8,3.1,3.8,46
10/6/2020,19:00,0.401,24.5,25,4.4,5.4,32
10/6/2020,20:00,0.381,25.1,25.1,4.8,5.5,34
10/6/2020,21:00,0.368,25.6,25.3,4.2,5.2,33
10/6/2020,22:00,0.359,25.7,25.4,3,4.7,47
10/6/2020,23:00,0.382,24.8,25.4,2.2,2.5,146
10/7/2020,0:00,0.464,24.3,25.5,0.4,0.7,267
10/7/2020,1:00,0.529,23.8,25.4,0.8,0.8,58
10/7/2020,2:00,0.568,24.5,25.2,1.6,2,115
10/7/2020,3:00,0.65,24.6,25.1,2.8,3.3,46
10/7/2020,4:00,0.699,24.6,24.9,4,5.4,31
10/7/2020,5:00,0.741,24.2,24.9,6.5,7.1,47
10/7/2020,6:00,0.776,23.8,24.7,5.5,6.6,49
10/7/2020,7:00,0.809,23.2,24.7,4.2,6.3,21
10/7/2020,8:00,0.806,22.8,24.5,4.9,6.9,23
10/7/2020,9:00,0.827,22.1,24.4,3.7,5.5,12
10/7/2020,10:00,0.785,21.9,24.3,3.4,4.6,5
10/7/2020,11:00,0.786,22.5,24.3,5.2,6.1,40
10/7/2020,12:00,0.767,22.1,24.1,5.5,6.8,41
10/7/2020,13:00,0.755,22,24.1,5.4,6.4,39
10/7/2020,14:00,0.714,21.8,24,5.2,6.2,28
10/7/2020,15:00,0.68,22.1,24,3.8,4.8,27
10/7/2020,16:00,0.647,23.4,24.1,3.7,4.3,38
10/7/2020,17:00,0.595,24.2,24.2,2.9,3.9,32
10/7/2020,18:00,0.548,24.8,24.6,2.7,3.1,39
10/7/2020,19:00,0.499,25.6,24.9,2.4,2.7,86
10/7/2020,20:00,0.465,26,25.1,1.1,1.5,81
10/7/2020,21:00,0.494,27.2,24.9,0.9,1,104
10/7/2020,22:00,0.423,26.7,25.1,2.4,3,112
10/7/2020,23:00,0.463,26.5,25.6,0.9,1.2,122
10/8/2020,0:00,0.501,25.7,26,4,4.4,111
10/8/2020,1:00,0.549,25.5,26,2.2,2.9,107
10/8/2020,2:00,0.58,25.5,25.9,1.8,2.1,22
10/8/2020,3:00,0.623,25.3,25.7,1.7,2,24
10/8/2020,4:00,0.698,25.2,25.4,1.1,1.3,4
10/8/2020,5:00,0.747,25.2,25.3,1.6,2,341
10/8/2020,6:00,0.78,25.1,25,1.8,2.5,351
10/8/2020,7:00,0.808,25.2,25.1,2.4,3.8,3
10/8/2020,8:00,0.844,25.2,25.1,4.1,5,17
10/8/2020,9:00,0.836,24.8,25.1,3.6,5.4,15
10/8/2020,10:00,0.839,24.7,25.1,4.3,5.4,22
10/8/2020,11:00,0.822,24.7,25,5.2,7,25
10/8/2020,12:00,0.783,24.4,25,5.9,6.9,35
10/8/2020,13:00,0.748,24.2,24.9,5.5,7.4,28
10/8/2020,14:00,0.725,24.3,25,6,7.3,32
10/8/2020,15:00,0.671,24.1,25,5.8,7,38
10/8/2020,16:00,0.642,24.3,25,5.7,6.6,29
10/8/2020,17:00,0.581,24.4,25,5.1,6,28
10/8/2020,18:00,0.544,25.1,25.1,4.2,5.5,21
10/8/2020,19:00,0.543,25.5,25.1,4.4,5.2,43
10/8/2020,20:00,0.479,25.5,25.1,5.3,6.4,53
10/8/2020,21:00,0.441,25.3,25.2,5.2,6.6,34
10/8/2020,22:00,0.426,25.4,25.2,4.6,5.8,27
10/8/2020,23:00,0.436,25.2,25.2,5.8,7.5,30
10/9/2020,0:00,0.474,25.2,25.2,5.5,7.3,29
10/9/2020,1:00,0.487,25.1,25.3,6.1,8,28
10/9/2020,2:00,0.562,24.9,25.3,6,7.3,46
10/9/2020,3:00,0.6,24.8,25.2,3.9,5.8,18
10/9/2020,4:00,0.685,24.8,25.2,6.7,7.7,38
10/9/2020,5:00,0.76,25.3,25.1,9.5,11.6,51
10/9/2020,6:00,0.838,24.6,25.1,8.2,9.5,38
10/9/2020,7:00,0.892,24.5,25.1,10.2,12.3,54
10/9/2020,8:00,0.931,24.3,25.1,9,11.1,47
10/9/2020,9:00,0.976,24.1,25,9.3,11.1,42
10/9/2020,10:00,1.016,24,25,11.7,13.3,47
10/9/2020,11:00,1.075,23.9,24.9,12,14,39
10/9/2020,12:00,1.082,24,24.8,11.2,14.5,42
10/9/2020,13:00,1.045,23.7,24.8,12.4,14.9,38
10/9/2020,14:00,1.079,23.5,24.7,13.5,16.3,37
10/9/2020,15:00,1.053,23.3,24.6,12.7,16.5,27
10/9/2020,16:00,1.076,24.2,24.6,15,17.5,23
10/9/2020,17:00,1.026,23.4,24.6,12.5,15.7,18
