"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1985-11",,,"0.0","1,E","-6.3","1,E,30,","13.5",",E,30,","429.0",",E","115.0",",,,E","3.5","1,E","6.9",",,,E","0.1","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1985-12",,,,,,,"13.4","4,E,01,",,,"178.2",",,,E",,,"7.5","4,,,E",,
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-01",,,"0.0",",E","-5.0",",E,07,","11.2",",E,08,","483.3",",E","151.4",",,,E","2.7",",E","5.4",",,,E","0.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-02",,,"0.0",",E","-6.1",",E,22,","5.7",",E,17,","496.0",",E","8.8",",,,E","0.6",",E","3.1",",,,E","-1.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-03",,,"0.0","1,E","-6.5","1,E,02,","11.9","1,E,14,","382.4","1,E","163.2",",,,E","5.6","1,E","9.1","1,,,E","2.1","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-04",,,"0.0",",E","-1.1",",E,11,","16.4",",E,30,","365.7",",E","55.7",",,,E","6.1",",E","9.7",",,,E","2.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-05",,,"0.0",",E","4.5",",E,14,","19.5",",E,01,","240.1",",E","165.6",",,,E","10.6",",E","13.8",",,,E","7.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-06",,,"9.0",",E","4.4",",E,11,","27.9",",E,28,","131.7",",E","40.7",",,,E","14.2",",E","18.8",",,,E","9.7",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-07",,,"0.0","1,E","6.9","1,E,24,","22.7","1,E,01,","113.3","1,E","87.6",",,,E","14.6","1,E","17.9","1,,,E","11.2","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-08",,,"0.0",",E","4.3",",E,31,","19.9",",E,10,","158.8",",E","121.2",",,,E","13.2",",E","17.1",",,,E","9.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-09",,,"0.0",",E","2.4",",E,16,+","18.9",",E,29,","208.2",",E","30.9",",,,E","11.4",",E","15.2",",,,E","7.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-10",,,"0.0","1,E","2.2","1,E,19,","18.0",",E,03,","248.4",",E","161.7",",,,E","9.9","1,E","12.7",",,,E","7.2","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-11",,,"0.0","2,E","-2.7","2,E,02,","13.3","1,E,06,","308.1","1,E","205.1",",,,E","7.3","2,E","10.2","1,,,E","4.4","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1986-12",,,"0.0","1,E","-1.0","1,E,22,","13.1","1,E,03,","405.2","1,E","246.5",",,,E","4.8","1,E","7.1","1,,,E","2.6","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-01",,,"0.0","2,E","-6.5","1,E,13,","9.8","1,E,19,+","476.2","1,E","64.5",",,,E","1.7","2,E","4.2","1,,,E","-0.7","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-02",,,"0.0",",E","-5.6",",E,01,","12.2",",E,26,","404.9",",E","81.3",",,,E","3.9",",E","7.3",",,,E","0.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-03",,,"0.0","2,E","-5.1","2,E,21,","12.4","2,E,29,","403.9","2,E","118.5",",,,E","4.4","2,E","8.1","2,,,E","0.7","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-04",,,"0.0",",E","0.0",",E,12,","23.5",",E,27,","265.4",",E","54.9",",,,E","9.5",",E","13.3",",,,E","5.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-05",,,"0.0",",E","0.9",",E,02,","18.7",",E,19,","238.5",",E","58.7",",,,E","10.6",",E","15.1",",,,E","6.2",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-06",,,"0.0",",E","3.8",",E,13,","20.4",",E,28,","175.1",",E","117.4",",,,E","12.5",",E","16.3",",,,E","8.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-07",,,"0.9",",E","8.2",",E,09,","24.5",",E,20,","87.5",",E","53.4",",,,E","15.5",",E","19.3",",,,E","11.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-08",,,"0.0",",E","5.7",",E,05,","22.2",",E,21,","115.9",",E","106.0",",,,E","14.6",",E","18.5",",,,E","10.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-09",,,"0.0",",E","4.1",",E,29,+","20.7",",E,01,","175.3",",E","113.5",",,,E","12.5",",E","15.9",",,,E","9.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-10",,,"0.0","1,E","-1.7","1,E,24,","15.5","1,E,01,","314.0","1,E","150.9",",,,E","7.9","1,E","11.2","1,,,E","4.5","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-11",,,"0.0","2,E","-1.7","1,E,26,","13.4","2,E,17,","340.2","2,E","81.4",",,,E","6.3","2,E","8.4","2,,,E","4.1","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1987-12",,,"0.0","3,E","-5.4","2,E,09,","12.5","2,E,27,","364.3","2,E","119.7",",,,E","5.2","3,E","8.3","2,,,E","2.1","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-01",,,"0.0","1,E","-2.5",",E,27,","11.5","1,E,07,","427.3","1,E","160.7",",,,E","4.1","1,E","6.5","1,,,E","1.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-02",,,"0.0",",E","-0.7",",E,07,","11.9",",E,26,","391.3",",E","111.9",",,,E","4.8",",E","7.6",",,,E","2.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-03",,,"0.0","2,E","-3.9","1,E,14,","13.2","1,E,20,","366.3","1,E","146.1",",,,E","5.7","2,E","9.1","1,,,E","2.2","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-04",,,"0.0","2,E","-1.2","2,E,13,","19.2","2,E,05,","280.7","2,E","68.1",",,,E","8.3","2,E","12.6","2,,,E","4.0","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-05",,,"0.0",",E","1.4",",E,18,","23.0",",E,15,","215.9",",E","61.6",",,,E","11.4",",E","16.0",",,,E","6.7",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-06",,,"0.0",",E","7.1",",E,22,","25.6",",E,12,","91.7",",E","12.6",",,,E","15.3",",E","20.1",",,,E","10.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-07",,,"0.0",",E","8.0",",E,29,","19.7",",E,03,","130.8",",E","144.5",",,,E","14.1",",E","17.4",",,,E","10.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-08",,,"3.4",",E","5.4",",E,22,","27.0",",E,07,","122.5",",E","138.4",",,,E","14.5",",E","18.0",",,,E","10.9",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-09",,,"0.0",",E","1.5",",E,30,","21.3",",E,06,","175.1",",E","115.8",",,,E","12.5",",E","15.7",",,,E","9.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-10",,,"0.0","1,E","-2.2","1,E,31,","16.1","1,E,18,+","272.2","1,E","143.9",",,,E","9.3","1,E","12.4","1,,,E","6.1","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-11",,,"0.0","5,E","-3.6","3,E,21,","12.8","3,E,09,","314.2","3,E","84.3",",,,E","5.7","5,E","9.1","3,,,E","2.3","3,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1988-12",,,"0.0",",E","1.5",",E,03,","13.0",",E,27,+","332.5",",E","95.6",",,,E","7.6",",E","9.8",",,,E","5.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-01",,,"0.0","3,E","0.2","3,E,23,","12.0","2,E,26,+","316.0","2,E","174.4",",,,E","7.0","3,E","9.6","2,,,E","4.5","3,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-02",,,"0.0",",E","-2.2",",E,11,","12.3",",E,28,","365.5",",E","170.7",",,,E","5.3",",E","8.2",",,,E","2.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-03",,,"0.0",",E","-3.0",",E,17,","14.3",",E,26,","381.8",",E","198.7",",,,E","6.0",",E","9.5",",,,E","2.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-04",,,"0.0",",E","-1.0",",E,24,+","15.8",",E,30,","341.6",",E","52.5",",,,E","6.9",",E","10.8",",,,E","3.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-05",,,"0.0",",E","1.8",",E,30,","24.4",",E,22,","196.8",",E","25.1",",,,E","12.0",",E","16.9",",,,E","7.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-06",,,"3.2",",E","1.5",",E,01,","28.0",",E,18,","140.6",",E","76.4",",,,E","13.8",",E","18.4",",,,E","9.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-07",,,"9.1",",E","5.9",",E,02,","28.2",",E,05,","55.1",",E","22.0",",,,E","16.9",",E","22.3",",,,E","11.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-08",,,"0.0",",E","5.6",",E,28,","23.0",",E,05,","114.4",",E","133.9",",,,E","14.6",",E","18.0",",,,E","11.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-09",,,"0.0",",E","3.7",",E,26,","19.0",",E,23,","177.6",",E","82.7",",,,E","12.4",",E","16.0",",,,E","8.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-10",,,"0.0","2,E","2.0","2,E,02,","17.0","2,E,15,","227.6","2,E","130.6",",,,E","10.5","2,E","13.6","2,,,E","7.4","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-11",,,"0.0","1,E","-4.4","1,E,27,+","13.0","1,E,13,","377.0","1,E","42.3",",,,E","5.3","1,E","8.0","1,,,E","2.7","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1989-12",,,"0.0","2,E","-4.3","2,E,14,","11.8","2,E,23,","463.6","2,E","83.1",",,,E","2.4","2,E","5.0","2,,,E","-0.4","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-01",,,"0.0","3,E","0.0","2,E,28,+","12.4","3,E,14,","348.5","3,E","252.0",",,,E","5.9","3,E","8.5","3,,,E","3.3","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-02",,,"0.0","2,E","0.2","2,E,16,","12.5","1,E,04,","322.9","1,E","245.9",",,,E","5.9","2,E","8.8","1,,,E","3.1","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-03",,,"0.0","1,E","-1.6","1,E,02,","14.2","1,E,16,","314.4","1,E","181.0",",,,E","7.9","1,E","10.9","1,,,E","4.8","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-04",,,"0.0",",E","-2.4",",E,04,","25.3",",E,30,","303.5",",E","74.3",",,,E","8.2",",E","12.6",",,,E","3.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-05",,,"0.0",",E","3.5",",E,26,+","26.0",",E,02,","184.3",",E","61.7",",,,E","12.4",",E","17.0",",,,E","7.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-06",,,"0.0",",E","5.1",",E,06,","23.3",",E,08,","145.1",",E","103.9",",,,E","13.5",",E","17.5",",,,E","9.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-07",,,"0.4",",E","7.4",",E,03,","26.2",",E,17,","75.9",",E","52.5",",,,E","15.9",",E","20.3",",,,E","11.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-08",,,"1.8","2,E","8.5","1,E,06,","27.7","1,E,01,","88.0","1,E","78.1",",,,E","15.4","2,E","18.8","1,,,E","11.9","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-09",,,"0.0",",E","3.6",",E,15,","20.1",",E,11,","191.5",",E","65.0",",,,E","11.9",",E","15.6",",,,E","8.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-10",,,"0.0","3,E","2.8","2,E,30,","17.5","2,E,12,","226.5","2,E","207.2",",,,E","10.2","3,E","12.9","2,,,E","7.5","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-11",,,"0.0",",E","-2.4",",E,28,","13.5",",E,15,","387.1",",E","59.0",",,,E","5.4",",E","8.3",",,,E","2.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1990-12",,,"0.0","1,E","-3.7","1,E,13,","12.1","1,E,21,","422.8","1,E","152.0",",,,E","4.2","1,E","7.3","1,,,E","1.2","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-01",,,"0.0","1,E","-4.8","1,E,13,","9.7","1,E,19,","468.0","1,E","149.4",",,,E","2.7","1,E","5.1","1,,,E","0.4","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-02",,,"0.0",",E","-4.5",",E,13,","10.6",",E,22,","435.4",",E","63.4",",,,E","2.8",",E","5.9",",,,E","-0.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-03",,,"0.0",",E","-1.5",",E,29,","14.9",",E,29,","345.5",",E","98.1",",,,E","7.2",",E","10.6",",,,E","3.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-04",,,"0.0","1,E","-1.0","1,E,20,","18.3","1,E,14,","288.4","1,E","129.0",",,,E","8.4","1,E","12.3","1,,,E","4.5","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-05",,,"0.0",",E","2.4",",E,08,","21.5",",E,26,","195.0",",E","9.1",",,,E","12.0",",E","16.5",",,,E","7.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-06",,,"0.0",",E","2.5",",E,05,","21.0",",E,23,","183.8",",E","96.2",",,,E","12.2",",E","16.4",",,,E","8.0",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-07",,,"8.8",",E","9.3",",E,21,","25.7",",E,06,","50.1",",E","86.5",",,,E","17.0",",E","20.9",",,,E","13.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-08",,,"1.8",",E","9.8",",E,28,","25.0",",E,29,","69.3",",E","48.8",",,,E","16.2",",E","19.7",",,,E","12.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-09",,,"0.7",",E","2.0",",E,29,","25.7",",E,03,","162.5",",E","120.0",",,,E","12.9",",E","17.1",",,,E","8.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-10",,,"0.0",",E","2.0",",E,19,","15.4",",E,01,","280.9",",E","102.5",",,,E","9.3",",E","12.1",",,,E","6.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-11",,,"0.0","1,E","-4.5","1,E,16,","11.5","1,E,28,+","363.3","1,E","185.2",",,,E","5.8","1,E","8.6","1,,,E","3.0","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1991-12",,,"0.0",",E","-5.9",",E,10,","12.7",",E,21,","412.1",",E","136.4",",,,E","5.0",",E","7.9",",,,E","2.2",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-01",,,"0.0","2,E","-3.7","2,E,23,+","11.3","1,E,01,","412.6","1,E","124.8",",,,E","4.1","2,E","7.1","1,,,E","1.0","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-02",,,"0.0","3,E","-4.6","1,E,19,","10.9","2,E,25,+","329.1","2,E","173.7",",,,E","5.7","3,E","8.6","2,,,E","2.7","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-03",,,"0.0","1,E","-0.5","1,E,15,+","12.9","1,E,15,","342.9","1,E","145.8",",,,E","6.9","1,E","9.8","1,,,E","4.0","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-04",,,"0.0",",E","0.2",",E,15,+","15.0",",E,24,+","305.5",",E","73.5",",,,E","8.1",",E","11.6",",,,E","4.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-05",,,"0.0","1,E","1.1","1,E,10,","26.5","1,E,13,","162.0","1,E","84.4",",,,E","12.9","1,E","18.0","1,,,E","7.9","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-06",,,"0.0",",E","8.9",",E,17,","24.9",",E,11,","88.9",",E","29.1",",,,E","15.4",",E","19.5",",,,E","11.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-07",,,"0.6",",E","6.0",",E,05,","25.3",",E,06,","106.0",",E","72.9",",,,E","14.9",",E","18.7",",,,E","11.2",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-08",,,"0.0",",E","7.0",",E,29,+","21.3",",E,13,","135.1",",E","171.5",",,,E","14.0",",E","17.4",",,,E","10.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-09",,,"0.0","1,E","4.9","1,E,21,","19.4","1,E,28,","187.3","1,E","161.8",",,,E","11.9","1,E","14.9","1,,,E","8.8","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-10",,,"0.0",",E","-2.5",",E,30,","14.8",",E,07,","365.1",",E","78.5",",,,E","6.6",",E","10.2",",,,E","2.9",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-11",,,"0.0","1,E","-6.8","1,E,14,","15.0","1,E,04,","362.5","1,E","183.3",",,,E","5.8","1,E","9.2","1,,,E","2.5","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1992-12",,,"0.0","5,E","-6.0","2,E,30,","11.4","3,E,14,","377.6","3,E","94.8",",,,E","3.8","5,E","6.7","3,,,E","0.9","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-01",,,"0.0","1,E","-1.6",",E,12,","11.9","1,E,15,","406.7","1,E","277.5",",,,E","4.8","1,E","8.0","1,,,E","1.6",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-02",,,"0.0","1,E","-3.7","1,E,01,","12.4","1,E,21,","333.2","1,E","21.0",",,,E","6.0","1,E","8.8","1,,,E","3.2","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-03",,,"0.0",",E","-3.9",",E,04,","14.5",",E,12,","377.1",",E","109.4",",,,E","6.2",",E","9.9",",,,E","2.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-04",,,"0.0",",E","-1.0",",E,02,","21.0",",E,29,","294.8",",E","118.6",",,,E","8.5",",E","12.5",",,,E","4.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-05",,,"0.0","3,E","0.5","1,E,03,","20.9","2,E,22,","218.8","2,E","96.5",",,,E","10.6","3,E","15.3","2,,,E","5.9","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-08",,,"0.0",",E","4.4",",E,23,","23.0",",E,30,","148.6",",E","61.8",",,,E","13.5",",E","18.0",",,,E","9.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-09",,,"0.0",",E","1.4",",E,28,","19.0",",E,01,","197.5",",E","73.9",",,,E","11.8",",E","15.6",",,,E","7.9",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-10",,,"0.0",",E","-3.5",",E,17,","15.1",",E,02,","340.2",",E","72.3",",,,E","7.4",",E","10.6",",,,E","4.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-11",,,"0.0","2,E","-4.5","1,E,24,","11.8","1,E,03,","398.6","1,E","100.8",",,,E","4.2","2,E","6.8","1,,,E","1.6","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1993-12",,,"0.0","4,E","-5.1","4,E,21,","12.0","2,E,17,","403.7","2,E","217.7",",,,E","3.3","4,E","6.0","2,,,E","0.6","4,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-01",,,"0.0","3,E","-1.6","1,E,16,","9.9","2,E,28,","397.3","2,E","193.7",",,,E","4.2","3,E","7.0","2,,,E","1.5","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-02",,,"0.0","2,E","-5.3","1,E,17,","8.1","1,E,04,","403.4","1,E","79.4",",,,E","2.8","2,E","5.1","1,,,E","0.4","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-03",,,"0.0","1,E","0.4","1,E,17,","12.0","1,E,27,","369.3","1,E","217.9",",,,E","6.0","1,E","9.0","1,,,E","3.0","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-04",,,"0.0",",E","0.7",",E,04,","17.8",",E,30,","310.2",",E","91.1",",,,E","8.0",",E","12.0",",,,E","4.0",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-05",,,"0.0",",E","1.0",",E,18,","20.9",",E,11,","239.7",",E","12.7",",,,E","10.6",",E","15.1",",,,E","6.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-06",,,"0.0",",E","5.7",",E,13,","24.1",",E,30,","158.1",",E","89.8",",,,E","13.1",",E","16.8",",,,E","9.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-07",,,"0.1",",E","8.4",",E,17,","24.5",",E,30,","71.7",",E","68.7",",,,E","16.0",",E","19.9",",,,E","12.1",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-08",,,"0.0",",E","7.2",",E,31,","21.7",",E,03,","118.0",",E","124.2",",,,E","14.5",",E","18.2",",,,E","10.9",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-09",,,"0.0","1,E","3.7","1,E,18,","20.2","1,E,01,","192.3","1,E","55.2",",,,E","11.7","1,E","15.2","1,,,E","8.2","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-10",,,"0.0","1,E","0.9","1,E,04,","15.9","1,E,09,","274.4","1,E","71.7",",,,E","9.2","1,E","12.3","1,,,E","6.1","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-11",,,"0.0","3,E","1.0","2,E,30,","14.0","2,E,22,+","242.7","2,E","141.7",",,,E","9.3","3,E","11.4","2,,,E","7.2","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1994-12",,,,,"-4.4","4,E,22,","13.0","5,E,09,",,,"277.8",",,,E","5.4","6,E","8.4","5,,,E","2.4","4,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-01",,,"0.0","2,E","-5.7","1,E,03,","11.0","1,E,06,","424.0","1,E","181.5",",,,E","3.7","2,E","6.8","1,,,E","0.7","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-02",,,"0.0","3,E","-4.1","3,E,09,","11.3","1,E,05,","335.6","1,E","182.7",",,,E","4.8","3,E","7.8","1,,,E","1.9","3,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-03",,,"0.0",",E","-3.5",",E,29,","13.6",",E,12,","413.0",",E","104.2",",,,E","5.0",",E","8.3",",,,E","1.7",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-04",,,"0.0",",E","-0.9",",E,18,","20.5",",E,30,","269.8",",E","36.4",",,,E","9.3",",E","13.4",",,,E","5.3",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-05",,,"0.0",",E","0.4",",E,15,+","21.9",",E,03,","219.5",",E","63.1",",,,E","11.3",",E","15.7",",,,E","6.8",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-06",,,"4.7",",E","5.4",",E,12,","29.6",",E,28,","108.9",",E","26.2",",,,E","14.9",",E","20.2",",,,E","9.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-07",,,"14.9",",E","9.0",",E,05,","27.9",",E,31,","61.8",",E","106.0",",,,E","16.8",",E","21.2",",,,E","12.4",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-08",,,"19.8",",E","7.8",",E,28,","29.0",",E,10,","39.2",",E","22.1",",,,E","17.7",",E","22.4",",,,E","13.0",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-09",,,"0.0",",E","2.0",",E,28,","20.0",",E,15,","159.9",",E","128.3",",,,E","13.0",",E","16.5",",,,E","9.5",",,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-10",,,"0.0","2,E","1.5","1,E,21,","18.5","1,E,13,","190.0","1,E","279.5",",,,E","11.7","2,E","14.7","1,,,E","8.8","1,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-11",,,"0.0","5,E","-0.8","3,E,17,","14.1","2,E,06,","282.7","2,E","70.2",",,,E","7.1","5,E","10.1","2,,,E","4.0","3,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1995-12",,,"0.0","5,E","-14.5","3,E,29,","13.0","3,E,01,","433.3","3,E","41.0",",,,E","1.6","5,E","4.5","3,,,E","-1.4","3,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1996-01",,,"0.0","2,E","-1.1","2,E,27,","11.3","2,E,07,","375.6","2,E","66.9",",,,E","5.4","2,E","7.1","2,,,E","3.7","2,,,E"
"UKE00105660","PAISLEY, UK","55.85","-4.4297","32.0","1996-02",,,"0.0",",E","-3.3",",E,07,+","12.6",",E,28,","429.0",",E","88.7",",,,E","3.5",",E","6.7",",,,E","0.4",",,,E"
