"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2020/06/09","04:24","0.521","1.49","-"
"2020/06/09","04:30","0.508","1.47","-"
"2020/06/09","04:36","0.495","1.44","-"
"2020/06/09","04:42","0.481","1.44","-"
"2020/06/09","04:48","0.468","1.43","-"
"2020/06/09","04:54","0.455","1.42","-"
"2020/06/09","05:00","0.442","1.41","-"
"2020/06/09","05:06","0.428","1.41","-"
"2020/06/09","05:12","0.415","1.39","-"
"2020/06/09","05:18","0.402","1.38","-"
"2020/06/09","05:24","0.389","1.37","-"
"2020/06/09","05:30","0.376","1.36","-"
"2020/06/09","05:36","0.363","1.35","-"
"2020/06/09","05:42","0.35","1.34","-"
"2020/06/09","05:48","0.337","1.33","-"
"2020/06/09","05:54","0.325","1.32","-"
"2020/06/09","06:00","0.312","1.31","-"
"2020/06/09","06:06","0.299","1.3","-"
"2020/06/09","06:12","0.287","1.28","-"
"2020/06/09","06:18","0.274","1.28","-"
"2020/06/09","06:24","0.262","1.27","-"
"2020/06/09","06:30","0.249","1.26","-"
"2020/06/09","06:36","0.237","1.24","-"
"2020/06/09","06:42","0.225","1.23","-"
"2020/06/09","06:48","0.213","1.21","-"
"2020/06/09","06:54","0.2","1.19","-"
"2020/06/09","07:00","0.188","1.18","-"
"2020/06/09","07:06","0.176","1.17","-"
"2020/06/09","07:12","0.164","1.15","-"
"2020/06/09","07:18","0.153","1.14","-"
"2020/06/09","07:24","0.141","1.12","-"
"2020/06/09","07:30","0.129","1.12","-"
"2020/06/09","07:36","0.117","1.11","-"
"2020/06/09","07:42","0.106","1.1","-"
"2020/06/09","07:48","0.094","1.1","-"
"2020/06/09","07:54","0.083","1.09","-"
"2020/06/09","08:00","0.071","1.08","-"
"2020/06/09","08:06","0.06","1.07","-"
"2020/06/09","08:12","0.048","1.06","-"
"2020/06/09","08:18","0.037","1.05","-"
"2020/06/09","08:24","0.026","1.03","-"
"2020/06/09","08:30","0.015","1.01","-"
"2020/06/09","08:36","0.005","1.01","-"
"2020/06/09","08:42","-0.006","1","-"
"2020/06/09","08:48","-0.017","0.99","-"
"2020/06/09","08:54","-0.027","0.98","-"
"2020/06/09","09:00","-0.037","0.97","-"
"2020/06/09","09:06","-0.047","0.96","-"
"2020/06/09","09:12","-0.057","0.95","-"
"2020/06/09","09:18","-0.066","0.94","-"
"2020/06/09","09:24","-0.076","0.92","-"
"2020/06/09","09:30","-0.085","0.92","-"
"2020/06/09","09:36","-0.093","0.91","-"
"2020/06/09","09:42","-0.102","0.89","-"
"2020/06/09","09:48","-0.11","0.88","-"
"2020/06/09","09:54","-0.117","0.88","-"
"2020/06/09","10:00","-0.125","0.87","-"
"2020/06/09","10:06","-0.132","0.85","-"
"2020/06/09","10:12","-0.138","0.84","-"
"2020/06/09","10:18","-0.144","0.83","-"
"2020/06/09","10:24","-0.15","0.82","-"
"2020/06/09","10:30","-0.155","0.81","-"
"2020/06/09","10:36","-0.159","0.81","-"
"2020/06/09","10:42","-0.163","0.8","-"
"2020/06/09","10:48","-0.167","0.8","-"
"2020/06/09","10:54","-0.17","0.79","-"
"2020/06/09","11:00","-0.172","0.78","-"
"2020/06/09","11:06","-0.174","0.77","-"
"2020/06/09","11:12","-0.175","0.76","-"
"2020/06/09","11:18","-0.176","0.76","-"
"2020/06/09","11:24","-0.176","0.76","-"
"2020/06/09","11:30","-0.175","0.76","-"
"2020/06/09","11:36","-0.174","0.76","-"
"2020/06/09","11:42","-0.172","0.75","-"
"2020/06/09","11:48","-0.17","0.75","-"
"2020/06/09","11:54","-0.167","0.74","-"
"2020/06/09","12:00","-0.163","0.74","-"
"2020/06/09","12:06","-0.159","0.75","-"
"2020/06/09","12:12","-0.154","0.75","-"
"2020/06/09","12:18","-0.149","0.75","-"
"2020/06/09","12:24","-0.143","0.75","-"
"2020/06/09","12:30","-0.136","0.76","-"
"2020/06/09","12:36","-0.129","0.76","-"
"2020/06/09","12:42","-0.121","0.77","-"
"2020/06/09","12:48","-0.113","0.78","-"
"2020/06/09","12:54","-0.104","0.79","-"
"2020/06/09","13:00","-0.094","0.8","-"
"2020/06/09","13:06","-0.085","0.81","-"
"2020/06/09","13:12","-0.074","0.82","-"
"2020/06/09","13:18","-0.064","0.83","-"
"2020/06/09","13:24","-0.052","0.87","-"
"2020/06/09","13:30","-0.041","0.83","-"
"2020/06/09","13:36","-0.029","0.87","-"
"2020/06/09","13:42","-0.017","0.84","-"
"2020/06/09","13:48","-0.004","0.92","-"
"2020/06/09","13:54","0.008","0.9","-"
"2020/06/09","14:00","0.022","0.91","-"
"2020/06/09","14:06","0.035","0.93","-"
"2020/06/09","14:12","0.048","0.94","-"
"2020/06/09","14:18","0.062","0.95","-"
"2020/06/09","14:24","0.076","0.96","-"
"2020/06/09","14:30","0.09","0.97","-"
"2020/06/09","14:36","0.104","0.97","-"
"2020/06/09","14:42","0.119","0.99","-"
"2020/06/09","14:48","0.133","0.99","-"
"2020/06/09","14:54","0.147","1","-"
"2020/06/09","15:00","0.162","1.01","-"
"2020/06/09","15:06","0.176","1.04","-"
"2020/06/09","15:12","0.191","1.06","-"
"2020/06/09","15:18","0.205","1.07","-"
"2020/06/09","15:24","0.22","1.08","-"
"2020/06/09","15:30","0.234","1.09","-"
"2020/06/09","15:36","0.248","1.1","-"
"2020/06/09","15:42","0.263","1.1","-"
"2020/06/09","15:48","0.277","1.1","-"
"2020/06/09","15:54","0.291","1.12","-"
"2020/06/09","16:00","0.305","1.14","-"
"2020/06/09","16:06","0.319","1.17","-"
"2020/06/09","16:12","0.333","1.16","-"
"2020/06/09","16:18","0.346","1.18","-"
"2020/06/09","16:24","0.36","1.19","-"
"2020/06/09","16:30","0.373","1.2","-"
"2020/06/09","16:36","0.387","1.22","-"
"2020/06/09","16:42","0.4","1.22","-"
"2020/06/09","16:48","0.413","1.25","-"
"2020/06/09","16:54","0.426","1.26","-"
"2020/06/09","17:00","0.439","1.27","-"
"2020/06/09","17:06","0.451","1.28","-"
"2020/06/09","17:12","0.464","1.29","-"
"2020/06/09","17:18","0.476","1.3","-"
"2020/06/09","17:24","0.488","1.3","-"
"2020/06/09","17:30","0.5","1.32","-"
"2020/06/09","17:36","0.512","1.33","-"
"2020/06/09","17:42","0.524","1.35","-"
"2020/06/09","17:48","0.535","1.35","-"
"2020/06/09","17:54","0.547","1.36","-"
"2020/06/09","18:00","0.558","1.37","-"
"2020/06/09","18:06","0.569","1.38","-"
"2020/06/09","18:12","0.58","1.39","-"
"2020/06/09","18:18","0.591","1.41","-"
"2020/06/09","18:24","0.602","1.4","-"
"2020/06/09","18:30","0.612","1.41","-"
"2020/06/09","18:36","0.622","1.43","-"
"2020/06/09","18:42","0.633","1.44","-"
"2020/06/09","18:48","0.642","1.45","-"
"2020/06/09","18:54","0.652","1.45","-"
"2020/06/09","19:00","0.662","1.46","-"
"2020/06/09","19:06","0.671","1.47","-"
"2020/06/09","19:12","0.68","1.5","-"
"2020/06/09","19:18","0.689","1.51","-"
"2020/06/09","19:24","0.698","1.52","-"
"2020/06/09","19:30","0.707","1.53","-"
"2020/06/09","19:36","0.715","1.52","-"
"2020/06/09","19:42","0.723","1.53","-"
"2020/06/09","19:48","0.731","1.53","-"
"2020/06/09","19:54","0.739","1.54","-"
"2020/06/09","20:00","0.746","1.56","-"
"2020/06/09","20:06","0.754","1.56","-"
"2020/06/09","20:12","0.761","1.57","-"
"2020/06/09","20:18","0.768","1.58","-"
"2020/06/09","20:24","0.774","1.58","-"
"2020/06/09","20:30","0.78","1.58","-"
"2020/06/09","20:36","0.786","1.59","-"
"2020/06/09","20:42","0.792","1.6","-"
"2020/06/09","20:48","0.798","1.6","-"
"2020/06/09","20:54","0.803","1.61","-"
"2020/06/09","21:00","0.808","1.61","-"
"2020/06/09","21:06","0.813","1.62","-"
"2020/06/09","21:12","0.817","1.63","-"
"2020/06/09","21:18","0.821","1.64","-"
"2020/06/09","21:24","0.825","1.64","-"
"2020/06/09","21:30","0.829","1.65","-"
"2020/06/09","21:36","0.833","1.65","-"
"2020/06/09","21:42","0.836","1.64","-"
"2020/06/09","21:48","0.839","1.63","-"
"2020/06/09","21:54","0.842","1.64","-"
"2020/06/09","22:00","0.844","1.65","-"
"2020/06/09","22:06","0.847","1.64","-"
"2020/06/09","22:12","0.849","1.64","-"
"2020/06/09","22:18","0.851","1.63","-"
"2020/06/09","22:24","0.852","1.63","-"
"2020/06/09","22:30","0.854","1.62","-"
"2020/06/09","22:36","0.855","1.63","-"
"2020/06/09","22:42","0.856","1.62","-"
"2020/06/09","22:48","0.857","1.61","-"
"2020/06/09","22:54","0.857","1.61","-"
"2020/06/09","23:00","0.858","1.6","-"
"2020/06/09","23:06","0.858","1.59","-"
"2020/06/09","23:12","0.858","1.59","-"
"2020/06/09","23:18","0.858","1.59","-"
"2020/06/09","23:24","0.857","1.58","-"
"2020/06/09","23:30","0.857","1.58","-"
"2020/06/09","23:36","0.856","1.58","-"
"2020/06/09","23:42","0.855","1.57","-"
"2020/06/09","23:48","0.854","1.56","-"
"2020/06/09","23:54","0.853","1.56","-"
"2020/06/10","00:00","0.851","1.55","-"
"2020/06/10","00:06","0.849","1.55","-"
"2020/06/10","00:12","0.848","1.55","-"
"2020/06/10","00:18","0.845","1.54","-"
"2020/06/10","00:24","0.843","1.54","-"
"2020/06/10","00:30","0.841","1.53","-"
"2020/06/10","00:36","0.838","1.52","-"
"2020/06/10","00:42","0.835","1.5","-"
"2020/06/10","00:48","0.832","1.51","-"
"2020/06/10","00:54","0.829","1.5","-"
"2020/06/10","01:00","0.826","1.5","-"
"2020/06/10","01:06","0.822","1.49","-"
"2020/06/10","01:12","0.818","1.49","-"
"2020/06/10","01:18","0.814","1.47","-"
"2020/06/10","01:24","0.81","1.46","-"
"2020/06/10","01:30","0.805","1.46","-"
"2020/06/10","01:36","0.8","1.44","-"
"2020/06/10","01:42","0.795","1.44","-"
"2020/06/10","01:48","0.79","1.42","-"
"2020/06/10","01:54","0.785","1.41","-"
"2020/06/10","02:00","0.779","1.41","-"
"2020/06/10","02:06","0.773","1.4","-"
"2020/06/10","02:12","0.767","1.39","-"
"2020/06/10","02:18","0.761","1.38","-"
"2020/06/10","02:24","0.754","1.37","-"
"2020/06/10","02:30","0.747","1.36","-"
"2020/06/10","02:36","0.74","1.35","-"
"2020/06/10","02:42","0.733","1.34","-"
"2020/06/10","02:48","0.725","1.32","-"
"2020/06/10","02:54","0.717","1.31","-"
"2020/06/10","03:00","0.709","1.31","-"
"2020/06/10","03:06","0.701","1.31","-"
"2020/06/10","03:12","0.692","1.3","-"
"2020/06/10","03:18","0.684","1.29","-"
"2020/06/10","03:24","0.675","1.28","-"
"2020/06/10","03:30","0.666","1.26","-"
"2020/06/10","03:36","0.657","1.25","-"
"2020/06/10","03:42","0.647","1.23","-"
"2020/06/10","03:48","0.638","1.23","-"
"2020/06/10","03:54","0.628","1.22","-"
"2020/06/10","04:00","0.618","1.22","-"
"2020/06/10","04:06","0.608","1.22","-"
"2020/06/10","04:12","0.597","1.21","-"
"2020/06/10","04:18","0.587","1.2","-"
"2020/06/10","04:24","0.577","1.2","-"
"2020/06/10","04:30","0.566","1.19","-"
"2020/06/10","04:36","0.555","1.18","-"
"2020/06/10","04:42","0.545","1.17","-"
"2020/06/10","04:48","0.534","1.15","-"
"2020/06/10","04:54","0.523","1.15","-"
"2020/06/10","05:00","0.512","1.14","-"
"2020/06/10","05:06","0.501","1.14","-"
"2020/06/10","05:12","0.49","1.12","-"
"2020/06/10","05:18","0.479","1.1","-"
"2020/06/10","05:24","0.467","1.08","-"
"2020/06/10","05:30","0.456","1.06","-"
"2020/06/10","05:36","0.445","1.05","-"
"2020/06/10","05:42","0.434","1.05","-"
"2020/06/10","05:48","0.422","1.04","-"
"2020/06/10","05:54","0.411","1.04","-"
"2020/06/10","06:00","0.4","1.04","-"
"2020/06/10","06:06","0.388","1.02","-"
"2020/06/10","06:12","0.377","1.02","-"
"2020/06/10","06:18","0.366","1.02","-"
"2020/06/10","06:24","0.355","1","-"
"2020/06/10","06:30","0.343","0.99","-"
"2020/06/10","06:36","0.332","0.99","-"
"2020/06/10","06:42","0.321","0.99","-"
"2020/06/10","06:48","0.309","0.98","-"
"2020/06/10","06:54","0.298","0.97","-"
"2020/06/10","07:00","0.287","0.96","-"
"2020/06/10","07:06","0.275","0.95","-"
"2020/06/10","07:12","0.264","0.93","-"
"2020/06/10","07:18","0.253","0.92","-"
"2020/06/10","07:24","0.241","0.92","-"
"2020/06/10","07:30","0.23","0.9","-"
"2020/06/10","07:36","0.219","0.89","-"
"2020/06/10","07:42","0.207","0.89","-"
"2020/06/10","07:48","0.196","0.88","-"
"2020/06/10","07:54","0.185","0.87","-"
"2020/06/10","08:00","0.173","0.85","-"
"2020/06/10","08:06","0.162","0.85","-"
"2020/06/10","08:12","0.15","0.84","-"
"2020/06/10","08:18","0.139","0.83","-"
"2020/06/10","08:24","0.128","0.82","-"
"2020/06/10","08:30","0.116","0.81","-"
"2020/06/10","08:36","0.105","0.8","-"
"2020/06/10","08:42","0.094","0.8","-"
"2020/06/10","08:48","0.083","0.79","-"
"2020/06/10","08:54","0.071","0.78","-"
"2020/06/10","09:00","0.06","0.77","-"
"2020/06/10","09:06","0.049","0.77","-"
"2020/06/10","09:12","0.038","0.76","-"
"2020/06/10","09:18","0.028","0.75","-"
"2020/06/10","09:24","0.017","0.74","-"
"2020/06/10","09:30","0.006","0.73","-"
"2020/06/10","09:36","-0.004","0.73","-"
"2020/06/10","09:42","-0.015","0.72","-"
"2020/06/10","09:48","-0.025","0.72","-"
"2020/06/10","09:54","-0.035","0.72","-"
"2020/06/10","10:00","-0.044","0.71","-"
"2020/06/10","10:06","-0.054","0.7","-"
"2020/06/10","10:12","-0.063","0.69","-"
"2020/06/10","10:18","-0.072","0.69","-"
"2020/06/10","10:24","-0.081","0.68","-"
"2020/06/10","10:30","-0.089","0.69","-"
"2020/06/10","10:36","-0.097","0.69","-"
"2020/06/10","10:42","-0.105","0.68","-"
"2020/06/10","10:48","-0.112","0.68","-"
"2020/06/10","10:54","-0.119","0.67","-"
"2020/06/10","11:00","-0.125","0.67","-"
"2020/06/10","11:06","-0.131","0.67","-"
"2020/06/10","11:12","-0.137","0.65","-"
"2020/06/10","11:18","-0.142","0.66","-"
"2020/06/10","11:24","-0.146","0.67","-"
"2020/06/10","11:30","-0.151","0.67","-"
"2020/06/10","11:36","-0.154","0.66","-"
"2020/06/10","11:42","-0.157","0.67","-"
"2020/06/10","11:48","-0.16","0.66","-"
"2020/06/10","11:54","-0.162","0.7","-"
"2020/06/10","12:00","-0.163","0.7","-"
"2020/06/10","12:06","-0.164","0.73","-"
"2020/06/10","12:12","-0.164","0.71","-"
"2020/06/10","12:18","-0.164","0.69","-"
"2020/06/10","12:24","-0.163","0.69","-"
"2020/06/10","12:30","-0.161","0.7","-"
"2020/06/10","12:36","-0.159","0.73","-"
"2020/06/10","12:42","-0.157","0.76","-"
"2020/06/10","12:48","-0.154","0.78","-"
"2020/06/10","12:54","-0.15","0.8","-"
"2020/06/10","13:00","-0.145","0.78","-"
