STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1963-11,-11.1,",X,30,",13.3,",X,22,+",943,71.4,",,,X",2.6,",X",5.9,",,,X",-0.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1963-12,-21.7,",X,31,",3.9,",X,08,",1802.5,75.4,",,,X",-9.4,",X",-6.2,",,,X",-12.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-01,-20,",X,14,",3.3,",X,22,+",2559.2,45.8,",,,X",-6.1,",X",-2.4,",,,X",-9.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-02,-22.8,",X,27,",7.2,",X,29,",3321.2,37.9,",,,X",-7.9,",X",-2.9,",,,X",-12.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-03,-20,",X,05,",6.7,",X,01,",4099.7,40.8,",,,X",-6.8,",X",-2,",,,X",-11.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-04,-13.3,",X,04,",17.2,",X,17,",4568.2,68.2,",,,X",2.7,",X",7.4,",,,X",-1.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-05,0.6,",X,31,+",34.4,",X,22,",4770.8,139.7,",,,X",12,",X",17.8,",,,X",6.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-06,-0.6,",X,01,",32.8,",X,29,",4908.9,37.8,",,,X",14.3,",X",21.2,",,,X",7.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-07,8.9,",X,05,",35,",X,16,",29.5,15.1,",,,X",19.2,",X",25,",,,X",13.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-08,5,",X,09,+",32.2,",X,01,",143.5,115.4,",,,X",15.3,",X",19.9,",,,X",10.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-09,-3.9,",X,30,",26.1,",X,03,",348.3,94.9,",,,X",11.6,",X",16.3,",,,X",6.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-10,-4.4,",X,29,",24.4,",X,16,+",709.2,44.6,",,,X",6.7,",X",11,",,,X",2.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-11,-17.2,",X,30,",17.2,",X,03,",1236.9,77,",,,X",0.7,",X",4.2,",,,X",-2.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1964-12,-19.4,",X,17,",1.7,",X,12,+",2069,78.5,",,,X",-8.5,",X",-5.3,",,,X",-11.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-01,-26.1,",X,15,",3.3,",X,08,",2974.7,62,",,,X",-10.9,",X",-6.7,",,,X",-15.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-02,-26.1,",X,24,+",4.4,",X,07,",3822.4,59.6,",,,X",-11.9,",X",-7.5,",,,X",-16.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-03,-23.9,",X,24,+",2.2,",X,07,+",4635.7,46,",,,X",-7.9,",X",-3.6,",,,X",-12.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-04,-11.7,",X,02,",24.4,",X,29,",5138.9,43.2,",,,X",1.6,",X",5.6,",,,X",-2.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-05,0,",X,28,",30,",X,25,",5374.5,92.7,",,,X",10.9,",X",16.6,",,,X",5.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-06,1.7,",X,15,",31.7,",X,27,",5505.8,45,",,,X",14.2,",X",20.4,",,,X",8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-07,5,",X,05,",29.4,",X,23,",84.2,43.7,",,,X",16,",X",21.8,",,,X",10.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-08,5,",X,28,",32.8,",X,14,",178.8,55.7,",,,X",15.9,",X",21.2,",,,X",10.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-09,-3.3,",X,27,",25,",X,04,",433.7,107.9,",,,X",9.9,",X",14,",,,X",5.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-10,-4.4,",X,28,",25,",X,18,",788.3,51.9,",,,X",6.9,",X",10.9,",,,X",2.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-11,-8.3,",X,30,",17.2,",X,03,",1356.8,117.3,",,,X",-0.6,",X",2.4,",,,X",-3.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1965-12,-15,",X,28,+",5.6,",X,31,",2056,62.3,",,,X",-4.2,",X",-1.4,",,,X",-7.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-01,-24.4,",X,27,",-0.6,",X,05,",2992.7,53.3,",,,X",-11.9,",X",-8.5,",,,X",-15.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-02,-31.7,",X,19,",6.7,",X,09,",3761.1,28.8,",,,X",-9.1,",X",-4.8,",,,X",-13.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-03,-19.4,",X,27,",12.8,",X,17,",4415.7,65.1,",,,X",-2.8,",X",1,",,,X",-6.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-04,-8.3,",X,08,",16.1,",X,22,",4924.1,40.3,",,,X",1.4,",X",5.1,",,,X",-2.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-05,-6.1,",X,09,",28.3,",X,22,",5262.6,27.1,",,,X",7.4,",X",12.8,",,,X",2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-06,0.6,",X,09,",32.2,",X,30,",5352,33.2,",,,X",16.6,",X",23.1,",,,X",10,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-07,7.2,",X,15,",33.3,",X,02,",21.1,43,",,,X",19.9,",X",25.9,",,,X",13.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-08,5,",X,19,",28.9,",X,28,+",110.5,114.3,",,,X",16,",X",20.5,",,,X",11.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-09,0.6,",X,26,",28.9,",X,01,",275.1,50.7,",,,X",13.1,",X",18,",,,X",8.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-10,-7.2,",X,30,",26.7,",X,07,",646.2,91.3,",,,X",6.4,",X",10.7,",,,X",2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-11,-16.1,",X,30,",11.7,",X,22,",1246.1,26.1,",,,X",-1.7,",X",1.4,",,,X",-4.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1966-12,-18.9,",X,18,+",5,",X,06,",2029.6,54.1,",,,X",-6.9,",X",-3.9,",,,X",-10,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-01,-24.4,",X,18,",4.4,",X,23,",2872.9,73.2,",,,X",-8.9,",X",-5,",,,X",-12.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-02,-28.9,",X,12,",4.4,",X,26,",3766.4,34,",,,X",-13.6,",X",-8.4,",,,X",-18.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-03,-26.1,",X,07,",13.9,"1,X,30,",4446.2,34.2,",,,X",-4.6,"1,X",0.3,"1,,,X",-9.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-04,-12.8,",X,03,",17.8,",X,21,+",4931.6,53.9,",,,X",2.1,",X",7.3,",,,X",-2.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-05,-4.4,",X,03,",27.2,",X,26,",5295.7,32.6,",,,X",6.6,",X",11.9,",,,X",1.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-06,6.1,",X,12,",28.9,",X,03,",5404.6,102.3,",,,X",14.9,",X",20.2,",,,X",9.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-07,2.8,",X,05,",31.1,",X,21,",65.3,56.8,",,,X",17,",X",22.7,",,,X",11.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-08,3.9,",X,22,",29.4,",X,16,",168.5,98,",,,X",15.7,",X",21.3,",,,X",10.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-09,-3.3,",X,29,",26.1,",X,19,",322.1,38.9,",,,X",13.3,",X",18.9,",,,X",7.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-10,-4.4,",X,12,",22.8,",X,02,",714.4,144.5,",,,X",5.7,",X",9.5,",,,X",1.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-11,-11.7,",X,28,",12.2,",X,11,",1335,50.5,",,,X",-2.4,",X",0.4,",,,X",-5.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1967-12,-24.4,",X,31,",7.8,",X,21,",2085.1,50.3,",,,X",-5.9,",X",-2.5,",,,X",-9.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-01,-29.4,",X,01,",3.9,",X,19,",2972.5,42,",,,X",-10.3,",X",-6.1,",,,X",-14.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-02,-24.4,",X,17,",4.4,",X,05,",3826.3,50,",,,X",-11.1,",X",-6.8,",,,X",-15.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-03,-19.4,",X,12,",15.6,",X,28,",4463.1,36.5,",,,X",-2.2,",X",2.6,",,,X",-7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-04,-13.9,",X,05,",23.3,",X,12,+",4887.5,77.8,",,,X",4.2,",X",9.3,",,,X",-0.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-05,-4.4,",X,05,",25.6,",X,15,",5193.2,54.2,",,,X",8.5,",X",13.6,",,,X",3.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-06,2.2,",X,20,",32.8,",X,04,",5331.6,125.7,",,,X",13.8,",X",19.9,",,,X",7.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-07,2.8,",X,10,",30.6,",X,21,+",61.9,157.3,",,,X",17.5,",X",23.3,",,,X",11.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-08,5,",X,17,",28.9,",X,19,+",142.5,108.3,",,,X",16.5,",X",22,",,,X",10.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-09,4.4,",X,29,+",26.7,",X,14,",277.8,135,",,,X",14,",X",17.9,",,,X",10.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-10,-3.9,",X,30,",27.2,",X,16,",589.1,87.8,",,,X",8.5,",X",12.6,",,,X",4.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-11,-7.8,",X,30,+",14.4,",X,01,",1152.9,41,",,,X",-0.5,",X",2,",,,X",-2.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1968-12,-22.8,",X,31,",2.8,",X,03,",1924.7,120.1,",,,X",-6.6,",X",-4,",,,X",-9.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-01,-20.6,",X,05,",3.3,",X,24,+",2739.6,100.7,",,,X",-7.9,",X",-5.4,",,,X",-10.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-02,-20.6,",X,06,+",2.8,",X,23,",3470.5,30.3,",,,X",-7.8,",X",-3.5,",,,X",-12.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-03,-20.6,",X,07,",8.9,",X,22,",4221,10.9,",,,X",-5.9,",X",-1.3,",,,X",-10.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-04,-10,",X,02,",17.8,",X,13,",4647.1,48.4,",,,X",4.1,",X",8.9,",,,X",-0.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-05,-2.2,",X,25,",35,",X,28,",4927.3,40.1,",,,X",9.6,",X",15.7,",,,X",3.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-06,1.1,",X,13,",26.1,",X,26,",5132.7,39.7,",,,X",11.6,",X",16.5,",,,X",6.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-07,2.8,",X,06,",32.8,",X,13,",63.6,70.1,",,,X",17.5,",X",22.9,",,,X",12.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-08,5,",X,21,+",31.7,",X,17,",85.2,37.5,",,,X",19.5,",X",25.4,",,,X",13.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-09,1.7,",X,24,",26.7,",X,04,+",246.6,80.1,",,,X",13.3,",X",18.1,",,,X",8.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-10,-9.4,",X,23,",22.2,",X,04,",664.7,101.8,",,,X",4.9,",X",8.4,",,,X",1.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-11,-12.2,",X,21,",15,",X,07,",1221.8,39,",,,X",-0.2,",X",3.1,",,,X",-3.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1969-12,-15,",X,24,+",4.4,",X,02,",1974.8,43.1,",,,X",-6,",X",-2.8,",,,X",-9.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-01,-26.1,",X,22,",0,",X,31,+",2911,73.5,",,,X",-11.9,",X",-8.5,",,,X",-15.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-02,-29.4,",X,04,",6.1,",X,23,",3764.6,23.5,",,,X",-12.1,",X",-6.2,",,,X",-18.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-03,-20,",X,08,",7.2,",X,22,",4525.7,26.9,",,,X",-6.2,",X",-1.8,",,,X",-10.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-04,-10,",X,02,+",23.9,",X,29,",4997.1,45,",,,X",2.6,",X",7,",,,X",-1.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-05,-3.3,",X,06,",26.7,",X,29,",5345.1,132.4,",,,X",7.1,",X",11.5,",,,X",2.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-06,3.3,",X,19,+",31.1,",X,09,",5454.7,65.2,",,,X",15.5,",X",21.7,",,,X",9.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-07,7.8,",X,20,",32.2,",X,26,",33.4,114.6,",,,X",19.3,",X",24.7,",,,X",13.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-08,3.3,",X,31,",31.1,",X,13,",80.3,14.3,",,,X",18.4,",X",24.1,",,,X",12.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-09,0,",X,14,",30,",X,07,",248.7,96.8,",,,X",13.2,",X",17.7,",,,X",8.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-10,-1.7,",X,19,+",22.8,",X,06,",552.9,60.5,",,,X",8.5,",X",13.1,",,,X",3.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-11,-13.3,",X,27,",9.4,",X,06,",1117.7,56.8,",,,X",-0.5,",X",2.6,",,,X",-3.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1970-12,-16.7,",X,29,",9.4,",X,01,",1886.1,46.5,",,,X",-6.4,",X",-3.3,",,,X",-9.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-01,-25,",X,30,",-1.1,",X,01,",2828.5,88.9,",,,X",-12.1,",X",-9.1,",,,X",-15.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-02,-27.2,",X,13,",6.1,",X,24,",3606.6,85,",,,X",-9.5,",X",-5.1,",,,X",-13.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-03,-21.1,",X,03,",5.6,",X,30,",4348.5,58.5,",,,X",-5.6,",X",-0.8,",,,X",-10.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-04,-11.7,",X,05,",16.1,",X,11,+",4835.6,29.5,",,,X",2.1,",X",6.6,",,,X",-2.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-05,-1.7,",X,12,",26.7,",X,29,",5148.1,80.3,",,,X",8.3,",X",13.9,",,,X",2.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-06,0,",X,01,",30.6,",X,28,",5235.3,77.9,",,,X",16.1,",X",22.5,",,,X",9.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-07,5.6,",X,31,+",28.3,",X,03,",74.2,72.8,",,,X",16.3,",X",21.9,",,,X",10.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-08,3.9,",X,15,",32.2,",X,09,",170.9,40.3,",,,X",16.3,",X",21.9,",,,X",10.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-09,1.1,",X,22,",32.8,",X,03,",314.5,37.7,",,,X",14.6,",X",19.9,",,,X",9.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-10,1.1,",X,31,",23.9,",X,01,",560,53.8,",,,X",10.4,",X",14.1,",,,X",6.7,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-11,-11.1,",X,08,",11.1,",X,18,",1122.2,94.8,",,,X",-0.4,",X",2.3,",,,X",-3.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1971-12,-18.9,",X,22,",2.2,",X,10,+",1874.3,101.7,",,,X",-5.9,",X",-2.4,",,,X",-9.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-01,-29.4,",X,16,",3.3,",X,08,",2820.4,136.4,",,,X",-12.2,",X",-7.7,",,,X",-16.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-02,-23.9,",X,08,",1.1,",X,14,",3706.6,48.1,",,,X",-12.2,",X",-8,",,,X",-16.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-03,-27.2,",X,03,",5.6,",X,15,",4522.8,74.2,",,,X",-8,",X",-3.4,",,,X",-12.6,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-04,-14.4,",X,04,",15.6,",X,27,",5067.9,34.1,",,,X",0.2,",X",4.6,",,,X",-4.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-05,-2.2,",X,08,+",30,",X,19,",5282.6,45.8,",,,X",11.6,",X",18,",,,X",5.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-06,0,",X,10,",27.2,",X,07,",5420.1,70.1,",,,X",13.9,",X",19.7,",,,X",8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-07,3.9,",X,04,+",30,",X,30,+",64.9,106.5,",,,X",16.9,",X",22.6,",,,X",11.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-08,5,",X,23,+",30,",X,30,",144.5,104.9,",,,X",16.8,",X",21.7,",,,X",11.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-09,0.6,"2,X,27,",22.2,"2,X,20,",336.8,62.9,",,,X",11.5,"2,X",16.4,"2,,,X",6.6,"2,,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-10,-5.6,",X,18,",19.4,",X,27,",749.7,26.3,",,,X",5,",X",8.8,",,,X",1.2,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-11,-10.6,",X,30,",9.4,",X,06,",1332.3,70.7,",,,X",-1.1,",X",1.3,",,,X",-3.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1972-12,-24.4,",X,07,",0.6,",X,31,",2187.1,79.4,",,,X",-9.2,",X",-6.5,",,,X",-12,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-01,-21.1,",X,07,",5.6,",X,18,",2974.5,73.6,",,,X",-7.1,",X",-3.7,",,,X",-10.5,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-02,-22.8,",X,17,",2.2,",X,28,",3728.9,50.7,",,,X",-8.6,",X",-4.8,",,,X",-12.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-03,-8.3,",X,18,",12.8,",X,27,",4281.6,50.3,",,,X",0.5,",X",3.9,",,,X",-2.9,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-04,-6.7,",X,10,",25,",X,21,",4717.9,34.5,",,,X",3.8,",X",8,",,,X",-0.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-05,-1.1,",X,03,",24.4,",X,30,",5022.4,95.7,",,,X",8.5,",X",13,",,,X",4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-06,7.2,",X,24,+",30,",X,26,+",5119.4,57.5,",,,X",15.4,",X",20.7,",,,X",10.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-07,9.4,",X,15,",31.7,",X,17,+",30.4,72.4,",,,X",18.9,",X",24.1,",,,X",13.8,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-08,8.9,",X,24,",33.3,",X,28,",53.3,127.2,",,,X",19.7,",X",24.2,",,,X",15.1,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-09,1.1,",X,21,",30.6,",X,01,",229.1,71.5,",,,X",13.2,",X",17.1,",,,X",9.4,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-10,-1.1,",X,28,",24.4,",X,10,",481.1,47.8,",,,X",10.3,",X",14.3,",,,X",6.3,",,,X"
USW00014858,"HANCOCK HOUGHTON CO AIRPORT, MI US",47.16594,-88.48076,323.9,1973-11,-7.2,",X,09,+",8.9,",X,21,",1034.4,52.5,",,,X",-0.1,",X",2.2,",,,X",-2.4,",,,X"
